date,amount,mcc
2012-07-03,89.00,5541
2012-07-03,31.48,5541
2012-07-03,36.84,5814
2012-07-04,-65.00,5541
2012-07-04,65.00,5541
2012-07-04,38.33,5541
2012-07-04,41.84,5812
2012-07-05,40.42,5541
2012-07-05,-62.00,5541
2012-07-05,62.00,5541
2012-07-08,12.53,5912
2012-07-08,100.02,5411
2012-07-08,38.05,5812
2012-07-09,4.90,7542
2012-07-09,849.01,3058
2012-07-09,31.72,5814
2012-07-10,1.91,5499
2012-07-10,41.18,5812
2012-07-11,321.59,4814
2012-07-11,22.61,5499
2012-07-11,64.00,5499
2012-07-11,-64.00,5499
2012-07-12,13.56,5411
2012-07-12,96.00,5499
2012-07-12,-96.00,5499
2012-07-12,32.68,5499
2012-07-12,21.67,5812
2012-07-13,1.98,5499
2012-07-13,40.32,5814
2012-07-15,95.63,7538
2012-07-15,31.79,5300
2012-07-15,32.95,5300
2012-07-16,49.27,5719
2012-07-16,30.68,5300
2012-07-16,27.70,5812
2012-07-17,48.83,5311
2012-07-18,74.05,4900
2012-07-18,75.04,7922
2012-07-19,113.38,4899
2012-07-19,26.62,5499
2012-07-19,-78.00,5499
2012-07-19,78.00,5499
2012-07-19,153.67,5411
2012-07-20,32.81,5814
2012-07-20,27.07,5812
2012-07-21,63.02,4900
2012-07-21,37.01,5812
2012-07-21,47.51,5812
2012-07-22,42.33,5812
2012-07-23,19.92,5211
2012-07-23,1.07,5499
2012-07-23,33.60,5812
2012-07-23,51.61,5812
2012-07-24,33.62,5812
2012-07-25,14.32,5300
2012-07-25,37.29,5812
2012-07-26,15.07,5814
2012-07-26,40.65,5814
2012-07-27,32.74,5812
2012-07-28,107.79,4899
2012-07-29,35.33,5812
2012-07-29,27.06,7393
2012-07-30,26.73,7832
2012-07-31,3.58,5970
2012-07-31,442.32,8111
2012-07-31,27.42,5814
2012-08-01,116.45,4814
2012-08-01,23.64,5541
2012-08-01,75.00,5541
2012-08-01,-75.00,5541
2012-08-01,41.33,5814
2012-08-01,32.17,5812
2012-08-02,253.69,4814
2012-08-03,1.53,5499
2012-08-03,37.04,5812
2012-08-03,33.00,7393
2012-08-04,73.44,4900
2012-08-04,20.93,5812
2012-08-04,34.30,5812
2012-08-05,65.45,4900
2012-08-05,80.00,5499
2012-08-05,32.99,5499
2012-08-05,-80.00,5499
2012-08-05,32.62,5814
2012-08-06,28.48,5814
2012-08-07,29.50,5812
2012-08-08,137.30,5300
2012-08-08,61.00,7538
2012-08-08,51.96,5812
2012-08-09,5.46,7542
2012-08-09,33.57,5812
2012-08-11,11.44,5921
2012-08-11,125.82,5300
2012-08-11,32.38,5812
2012-08-12,-78.00,5541
2012-08-12,78.00,5541
2012-08-12,47.75,5541
2012-08-12,32.63,5814
2012-08-13,144.99,5912
2012-08-13,24.11,7832
2012-08-14,6.84,7542
2012-08-15,39.33,5812
2012-08-16,206.54,4814
2012-08-16,139.33,8099
2012-08-16,123.52,8043
2012-08-16,34.06,5541
2012-08-16,80.00,5541
2012-08-16,-80.00,5541
2012-08-16,32.63,5812
2012-08-17,22.51,7230
2012-08-17,69.61,4814
2012-08-17,36.67,5812
2012-08-18,221.54,8011
2012-08-18,136.87,4814
2012-08-18,1.64,5499
2012-08-19,34.68,5812
2012-08-20,103.71,5411
2012-08-20,142.98,5411
2012-08-21,19.35,5812
2012-08-23,59.28,4900
2012-08-23,27.14,5541
2012-08-23,65.00,5541
2012-08-23,-65.00,5541
2012-08-23,32.83,5812
2012-08-24,165.03,5912
2012-08-24,37.71,5814
2012-08-25,1.61,5499
2012-08-26,28.23,7832
2012-08-26,30.42,5812
2012-08-26,35.51,5812
2012-08-27,209.67,4814
2012-08-27,36.47,5812
2012-08-27,35.74,5814
2012-08-28,97.86,7922
2012-08-29,38.02,5812
2012-08-30,24.90,7230
2012-08-30,83.38,8021
2012-08-30,79.15,7922
2012-08-30,1.46,5499
2012-08-30,42.12,5814
2012-08-30,16.07,7393
2012-09-01,8.96,7210
2012-09-01,31.14,5814
2012-09-01,380.00,3775
2012-09-02,19.62,5499
2012-09-02,87.00,5499
2012-09-02,-87.00,5499
2012-09-03,80.00,4829
2012-09-03,-380.00,3775
2012-09-03,120.06,3775
2012-09-03,34.56,5812
2012-09-04,32.98,5814
2012-09-04,40.04,5812
2012-09-05,77.14,5300
2012-09-05,33.63,5812
2012-09-06,23.71,5815
2012-09-06,32.69,5812
2012-09-06,93.92,5719
2012-09-07,-86.00,5541
2012-09-07,33.15,5541
2012-09-07,86.00,5541
2012-09-07,32.47,5812
2012-09-07,39.90,5812
2012-09-08,79.35,7922
2012-09-08,35.06,5812
2012-09-09,43.13,5311
2012-09-10,14.85,5541
2012-09-10,26.48,7832
2012-09-10,4.59,5812
2012-09-11,6.07,7542
2012-09-11,35.89,5812
2012-09-12,42.92,5812
2012-09-13,42.53,5814
2012-09-15,46.78,5211
2012-09-15,-90.00,5541
2012-09-15,34.77,5541
2012-09-15,90.00,5541
2012-09-15,107.00,4722
2012-09-15,33.99,5814
2012-09-16,60.00,4829
2012-09-16,35.63,5812
2012-09-17,32.85,5814
2012-09-17,-107.00,4722
2012-09-17,71.26,4722
2012-09-18,40.69,5812
2012-09-19,14.98,5815
2012-09-19,26.84,5814
2012-09-20,109.21,4899
2012-09-21,70.05,4900
2012-09-21,34.79,5499
2012-09-21,-68.00,5499
2012-09-21,68.00,5499
2012-09-21,36.02,5812
2012-09-22,14.25,5812
2012-09-22,34.96,5812
2012-09-23,10.25,5921
2012-09-23,29.37,5912
2012-09-23,109.53,7922
2012-09-23,41.96,5812
2012-09-24,22.69,5300
2012-09-24,2.16,5499
2012-09-24,27.27,5814
2012-09-24,23.67,5815
2012-09-25,29.62,5814
2012-09-26,156.02,5300
2012-09-26,47.15,5814
2012-09-26,42.88,5814
2012-09-26,33.26,7393
2012-09-27,65.29,4900
2012-09-27,100.00,4829
2012-09-27,19.87,5815
2012-09-27,38.07,5812
2012-09-27,32.39,5812
2012-09-28,39.78,5814
2012-09-29,29.25,5812
2012-09-30,11.00,5411
2012-09-30,-51.00,5541
2012-09-30,51.00,5541
2012-09-30,36.11,5541
2012-09-30,39.71,5812
2012-09-30,28.65,5814
2012-10-01,26.05,7230
2012-10-01,40.55,5812
2012-10-02,237.21,4814
2012-10-02,140.00,4829
2012-10-02,98.76,4814
2012-10-03,32.64,5499
2012-10-03,74.00,5499
2012-10-03,-74.00,5499
2012-10-03,795.35,7531
2012-10-03,34.11,5814
2012-10-04,13.19,5912
2012-10-04,38.87,5814
2012-10-05,32.97,5499
2012-10-05,85.00,5499
2012-10-05,-85.00,5499
2012-10-05,32.92,5812
2012-10-07,128.12,4899
2012-10-07,25.91,7832
2012-10-07,42.45,5812
2012-10-08,60.35,5651
2012-10-09,49.14,5812
2012-10-09,41.93,5812
2012-10-10,44.49,5812
2012-10-11,36.34,5814
2012-10-12,11.46,5921
2012-10-12,-68.00,5541
2012-10-12,17.44,5912
2012-10-12,68.00,5541
2012-10-12,8.42,5541
2012-10-12,37.26,4900
2012-10-12,26.97,5812
2012-10-14,-89.00,5541
2012-10-14,89.00,5541
2012-10-14,28.25,5541
2012-10-15,138.16,4814
2012-10-15,-67.00,5499
2012-10-15,67.00,5499
2012-10-15,16.15,5499
2012-10-15,14.05,5812
2012-10-16,73.22,4900
2012-10-16,36.80,5912
2012-10-16,6.16,7542
2012-10-16,28.54,6300
2012-10-16,38.88,5814
2012-10-16,44.62,5812
2012-10-17,28.40,7230
2012-10-17,1.93,5499
2012-10-17,33.49,5814
2012-10-18,33.62,5812
2012-10-18,33.47,5814
2012-10-20,36.21,5812
2012-10-20,25.92,7393
2012-10-21,87.94,4900
2012-10-22,92.00,5499
2012-10-22,42.11,5499
2012-10-22,-92.00,5499
2012-10-22,70.27,7538
2012-10-22,1.94,5499
2012-10-22,22.46,5814
2012-10-23,30.05,5912
2012-10-23,164.26,5541
2012-10-23,30.55,7832
2012-10-23,34.25,5812
2012-10-23,36.03,5812
2012-10-24,36.99,5812
2012-10-25,19.14,5814
2012-10-26,12.81,5921
2012-10-26,89.94,5411
2012-10-27,31.10,5310
2012-10-27,35.44,5812
2012-10-28,35.60,5812
2012-10-29,11.30,5912
2012-10-29,81.34,5311
2012-10-29,48.09,5814
2012-10-30,136.28,4899
2012-10-30,32.73,5812
2012-10-30,50.05,5812
2012-10-31,0.93,5499
2012-10-31,39.64,5812
2012-11-01,36.04,5942
2012-11-01,1.80,5499
2012-11-02,35.19,5719
2012-11-02,14.04,5310
2012-11-02,101.14,7922
2012-11-02,37.17,5812
2012-11-03,13.18,5300
2012-11-03,75.35,7922
2012-11-03,79.62,6300
2012-11-03,30.16,5812
2012-11-04,37.25,5812
2012-11-05,67.34,7922
2012-11-05,46.99,5812
2012-11-05,40.76,5812
2012-11-07,42.40,5814
2012-11-08,35.69,5541
2012-11-08,-50.00,5541
2012-11-08,50.00,5541
2012-11-08,58.94,5311
2012-11-08,44.90,5812
2012-11-09,-53.00,5499
2012-11-09,47.60,5499
2012-11-09,53.00,5499
2012-11-09,22.60,5814
2012-11-09,33.21,5812
2012-11-10,87.53,5411
2012-11-10,117.18,7922
2012-11-10,35.85,5814
2012-11-11,11.13,5411
2012-11-11,43.24,5812
2012-11-12,24.93,7832
2012-11-13,21.61,5814
2012-11-14,2.00,5499
2012-11-14,49.59,5812
2012-11-15,91.72,7538
2012-11-15,32.88,5812
2012-11-16,1.57,5499
2012-11-16,2.34,5942
2012-11-16,23.25,5812
2012-11-17,87.03,7922
2012-11-17,1.79,5499
2012-11-18,37.66,5310
2012-11-18,11.68,5411
2012-11-18,12.67,5921
2012-11-18,113.41,7922
2012-11-18,89.82,7922
2012-11-18,30.53,7393
2012-11-19,29.16,5541
2012-11-19,-81.00,5541
2012-11-19,81.00,5541
2012-11-19,108.80,7922
2012-11-19,1.81,5499
2012-11-19,37.13,5812
2012-11-19,28.15,5812
2012-11-20,36.75,5814
2012-11-21,43.02,5814
2012-11-22,72.69,4900
2012-11-22,105.18,4899
2012-11-22,36.85,5541
2012-11-22,-84.00,5541
2012-11-22,84.00,5541
2012-11-23,29.53,5541
2012-11-23,-90.00,5541
2012-11-23,90.00,5541
2012-11-23,94.27,7995
2012-11-23,58.19,7922
2012-11-23,45.18,5814
2012-11-24,19.33,5812
2012-11-25,63.46,4900
2012-11-25,13.14,5921
2012-11-25,2.10,5499
2012-11-26,159.24,5311
2012-11-26,34.64,7832
2012-11-26,20.47,5815
2012-11-26,33.97,5814
2012-11-27,230.17,4814
2012-11-27,36.98,5812
2012-11-28,14.10,5912
2012-11-28,35.83,7349
2012-11-28,1.88,5499
2012-11-28,1.34,5499
2012-11-28,42.04,5814
2012-11-29,120.65,4814
2012-11-29,39.12,5812
2012-11-30,59.10,7538
2012-11-30,88.39,7922
2012-11-30,32.14,5812
2012-11-30,33.06,7393
2012-12-02,110.32,7922
2012-12-02,26.75,7832
2012-12-02,20.67,5815
2012-12-03,88.39,7922
2012-12-04,160.00,4829
2012-12-05,-75.00,5499
2012-12-05,75.00,5499
2012-12-05,36.88,5499
2012-12-05,28.06,5300
2012-12-05,37.03,7349
2012-12-05,2.28,5499
2012-12-05,32.57,5814
2012-12-06,32.43,5812
2012-12-06,28.43,5814
2012-12-07,46.56,5310
2012-12-07,15.59,5499
2012-12-07,74.00,5499
2012-12-07,-74.00,5499
2012-12-07,73.41,7538
2012-12-08,44.26,5812
2012-12-09,43.61,5211
2012-12-09,100.00,4829
2012-12-10,12.64,5300
2012-12-10,698.65,3260
2012-12-10,31.94,7832
2012-12-10,33.49,5812
2012-12-11,12.63,5411
2012-12-11,16.48,5300
2012-12-11,1.95,5499
2012-12-12,79.02,4900
2012-12-13,35.47,5541
2012-12-13,-56.00,5541
2012-12-13,56.00,5541
2012-12-14,16.15,5300
2012-12-15,26.28,5970
2012-12-16,62.76,4814
2012-12-16,1.79,5499
2012-12-16,35.34,5812
2012-12-17,36.53,5912
2012-12-17,9.18,5310
2012-12-18,14.16,5411
2012-12-18,16.37,5815
2012-12-19,14.09,5300
2012-12-19,45.52,5812
2012-12-20,30.77,5812
2012-12-22,64.75,7538
2012-12-22,43.49,5814
2012-12-23,24.69,7832
2012-12-23,44.50,5812
2012-12-23,33.18,5814
2012-12-24,-88.00,5541
2012-12-24,18.78,5541
2012-12-24,88.00,5541
2012-12-24,211.81,5411
2012-12-25,66.67,4900
2012-12-25,7.13,5541
2012-12-25,39.60,5812
2012-12-26,1.20,5499
2012-12-26,35.61,5812
2012-12-27,39.12,5970
2012-12-27,84.17,5719
2012-12-28,36.66,5812
2012-12-29,37.49,5812
2012-12-29,424.00,3405
2012-12-30,194.68,7996
2012-12-30,17.43,7832
2012-12-30,35.01,5814
2012-12-31,-424.00,3405
2012-12-31,109.23,3405
2012-12-31,66.68,7538
2013-01-01,130.01,5300
2013-01-01,40.83,5812
2013-01-02,76.47,4899
2013-01-02,148.25,5912
2013-01-02,28.43,5812
2013-01-02,39.02,5812
2013-01-03,19.05,7230
2013-01-03,9.56,7210
2013-01-03,68.04,7538
2013-01-03,45.77,5812
2013-01-04,15.42,5411
2013-01-04,98.96,7922
2013-01-04,16.94,5814
2013-01-04,40.67,5812
2013-01-05,1.76,5499
2013-01-05,1.90,5499
2013-01-05,17.80,5812
2013-01-06,150.56,1711
2013-01-06,93.00,5499
2013-01-06,-93.00,5499
2013-01-06,39.73,5499
2013-01-06,25.47,5812
2013-01-07,18.32,5300
2013-01-07,8.65,7210
2013-01-07,1.66,5499
2013-01-07,38.34,5814
2013-01-08,1.81,5499
2013-01-08,16.24,7832
2013-01-08,34.83,5814
2013-01-08,55.00,5651
2013-01-09,34.31,5812
2013-01-11,8.93,5912
2013-01-11,-82.00,5541
2013-01-11,82.00,5541
2013-01-11,33.83,5541
2013-01-11,28.07,7349
2013-01-11,40.77,5812
2013-01-12,38.85,5812
2013-01-12,51.40,5812
2013-01-12,43.29,5814
2013-01-13,99.54,5311
2013-01-14,35.02,5814
2013-01-15,62.36,7538
2013-01-15,1.84,5300
2013-01-15,48.19,5812
2013-01-16,26.58,5814
2013-01-16,44.56,5812
2013-01-17,91.05,7922
2013-01-17,47.76,5812
2013-01-17,75.31,5651
2013-01-17,30.47,5814
2013-01-19,92.49,5912
2013-01-19,42.68,5812
2013-01-20,100.00,4829
2013-01-20,83.16,7995
2013-01-20,64.44,7538
2013-01-22,10.58,7832
2013-01-22,42.70,5812
2013-01-23,70.19,7538
2013-01-23,78.37,7538
2013-01-23,32.27,5812
2013-01-26,24.24,7832
2013-01-26,24.15,5815
2013-01-26,41.39,5812
2013-01-27,46.71,5311
2013-01-27,133.33,4814
2013-01-27,45.72,5541
2013-01-27,91.00,5541
2013-01-27,-91.00,5541
2013-01-28,14.44,5912
2013-01-28,43.17,7922
2013-01-28,32.63,5812
2013-01-29,55.78,4900
2013-01-29,37.66,5311
2013-01-29,111.34,7922
2013-01-29,40.61,5814
2013-01-30,85.00,5499
2013-01-30,43.68,5499
2013-01-30,-85.00,5499
2013-01-30,26.41,5812
2013-01-31,12.25,5921
2013-01-31,29.65,5812
2013-02-01,120.00,4829
2013-02-01,17.87,5912
2013-02-02,100.03,5311
2013-02-02,27.53,5812
2013-02-03,57.41,7538
2013-02-04,44.15,5411
2013-02-04,23.47,5812
2013-02-05,19.68,5541
2013-02-05,105.01,5411
2013-02-05,36.33,5812
2013-02-05,23.85,5814
2013-02-06,37.04,4900
2013-02-07,35.13,5814
2013-02-08,44.18,5814
2013-02-08,26.87,5814
2013-02-08,50.93,5814
2013-02-08,42.52,5812
2013-02-08,33.10,5814
2013-02-09,37.56,5912
2013-02-09,94.71,7922
2013-02-09,21.53,5812
2013-02-10,146.47,5912
2013-02-10,43.77,7922
2013-02-10,38.35,5812
2013-02-11,39.39,5814
2013-02-12,2.60,5310
2013-02-12,34.70,5812
2013-02-12,38.27,5812
2013-02-13,114.76,4899
2013-02-13,19.15,5310
2013-02-13,26.05,7832
2013-02-13,64.21,5311
2013-02-13,56.43,5812
2013-02-14,5.25,7542
2013-02-14,1.90,5499
2013-02-14,28.86,5812
2013-02-15,37.34,5812
2013-02-16,28.37,5541
2013-02-16,-93.00,5541
2013-02-16,93.00,5541
2013-02-16,42.99,5814
2013-02-17,51.00,5499
2013-02-17,19.50,5499
2013-02-17,-51.00,5499
2013-02-17,25.26,5812
2013-02-18,223.59,4814
2013-02-18,1.08,5499
2013-02-18,47.37,5812
2013-02-19,40.68,5812
2013-02-20,51.23,5812
2013-02-20,38.91,5812
2013-02-21,35.65,5814
2013-02-22,11.19,5411
2013-02-22,37.23,7230
2013-02-22,102.44,4814
2013-02-22,28.15,5812
2013-02-25,57.31,7538
2013-02-25,1.80,5499
2013-02-25,36.12,5812
2013-02-25,49.46,5812
2013-02-26,39.58,5812
2013-02-27,143.15,5912
2013-02-27,19.11,7832
2013-02-28,12.34,5411
2013-02-28,91.53,4814
2013-02-28,34.23,5812
2013-03-01,13.37,5921
2013-03-02,2.01,5499
2013-03-02,35.48,5814
2013-03-03,29.46,5311
2013-03-03,1.53,5499
2013-03-03,22.89,7832
2013-03-04,5.61,5411
2013-03-04,-95.00,5499
2013-03-04,35.94,5499
2013-03-04,95.00,5499
2013-03-04,9.15,5300
2013-03-04,27.84,5815
2013-03-05,39.37,5499
2013-03-05,63.00,5499
2013-03-05,-63.00,5499
2013-03-05,182.97,5411
2013-03-06,45.66,5499
2013-03-06,58.00,5499
2013-03-06,-58.00,5499
2013-03-06,35.12,5310
2013-03-06,36.82,5812
2013-03-07,39.42,5411
2013-03-07,8.25,5311
2013-03-08,9.60,5541
2013-03-08,48.33,5814
2013-03-09,1.40,5499
2013-03-09,35.39,5814
2013-03-10,37.83,5812
2013-03-10,32.86,7393
2013-03-11,32.49,5812
2013-03-11,35.76,5812
2013-03-12,-62.00,5541
2013-03-12,44.41,5541
2013-03-12,62.00,5541
2013-03-12,1.99,5499
2013-03-13,17.81,5812
2013-03-14,16.78,5912
2013-03-15,82.00,7922
2013-03-16,83.33,7922
2013-03-16,30.26,5812
2013-03-16,39.40,5812
2013-03-17,13.83,5912
2013-03-18,1280.01,7538
2013-03-19,19.46,5812
2013-03-20,1.66,5499
2013-03-20,1.38,5499
2013-03-20,45.53,5812
2013-03-21,29.81,4900
2013-03-21,37.06,5812
2013-03-22,166.19,5300
2013-03-22,77.41,5300
2013-03-23,186.78,1711
2013-03-23,133.62,4814
2013-03-23,48.41,5812
2013-03-23,35.17,5812
2013-03-23,25.69,7393
2013-03-24,21.24,7230
2013-03-24,-67.00,5541
2013-03-24,29.96,5541
2013-03-24,67.00,5541
2013-03-24,1.72,5499
2013-03-24,30.66,5812
2013-03-25,29.35,5211
2013-03-25,76.57,7922
2013-03-25,80.06,5311
2013-03-26,46.56,5499
2013-03-26,89.00,5499
2013-03-26,-89.00,5499
2013-03-26,142.58,5912
2013-03-26,45.35,5812
2013-03-26,27.37,5812
2013-03-27,147.56,5541
2013-03-28,15.34,5411
2013-03-28,34.77,5812
2013-03-29,39.04,5812
2013-03-30,49.91,4900
2013-03-30,24.17,5411
2013-03-31,11.11,5300
2013-03-31,36.26,5812
2013-04-02,69.86,4900
2013-04-02,30.35,7832
2013-04-02,34.35,5812
2013-04-03,15.82,5812
2013-04-04,60.64,4900
2013-04-04,13.14,5921
2013-04-04,224.59,4814
2013-04-04,30.99,5814
2013-04-05,36.30,5812
2013-04-05,23.07,7393
2013-04-06,120.00,4829
2013-04-06,61.64,7922
2013-04-06,41.27,5812
2013-04-07,72.34,5300
2013-04-07,99.03,7922
2013-04-07,35.47,5814
2013-04-08,72.15,7538
2013-04-08,1.83,5499
2013-04-08,22.94,5815
2013-04-08,47.35,5812
2013-04-09,20.55,7230
2013-04-09,26.82,7832
2013-04-09,48.54,5812
2013-04-10,80.00,4829
2013-04-10,59.79,7538
2013-04-10,35.55,5812
2013-04-11,1.71,5499
2013-04-11,36.88,5812
2013-04-12,25.63,7230
2013-04-12,116.80,4899
2013-04-12,23.13,5814
2013-04-13,218.12,4814
2013-04-14,70.60,7995
2013-04-14,26.72,5812
2013-04-15,30.21,7832
2013-04-15,28.71,5812
2013-04-16,11.07,5912
2013-04-16,24.92,5251
2013-04-16,34.88,5812
2013-04-17,10.54,5921
2013-04-17,58.86,7538
2013-04-17,44.19,5812
2013-04-18,60.89,4900
2013-04-18,21.31,5815
2013-04-18,36.52,5812
2013-04-19,59.00,5541
2013-04-19,-59.00,5541
2013-04-19,31.48,5541
2013-04-19,32.53,5812
2013-04-19,47.26,5812
2013-04-20,11.43,5912
2013-04-20,30.34,5812
2013-04-21,30.74,5300
2013-04-21,33.51,5812
2013-04-23,4.89,7542
2013-04-23,36.27,5814
2013-04-25,183.52,4814
2013-04-25,2.05,5499
2013-04-26,25.74,5912
2013-04-27,10.81,5300
2013-04-27,129.46,7922
2013-04-27,34.29,5812
2013-04-28,35.96,5311
2013-04-28,84.14,7538
2013-04-28,10.92,5310
2013-04-28,78.33,5651
2013-04-29,140.00,4829
2013-04-29,47.06,5814
2013-04-29,34.52,5814
2013-05-01,43.46,4900
2013-05-01,19.47,5311
2013-05-01,19.97,7393
2013-05-02,3.84,7542
2013-05-03,9.34,5815
2013-05-04,26.05,5814
2013-05-05,181.05,5912
2013-05-05,1.83,5499
2013-05-06,39.38,4900
2013-05-06,4.51,7542
2013-05-06,21.24,5815
2013-05-06,25.66,5812
2013-05-07,1.08,5499
2013-05-07,32.92,5812
2013-05-08,10.27,7210
2013-05-08,33.04,7832
2013-05-08,41.42,5812
2013-05-09,164.94,8011
2013-05-09,68.78,7922
2013-05-10,16.56,5211
2013-05-10,24.48,5812
2013-05-11,33.81,5812
2013-05-12,13.79,5411
2013-05-12,32.73,5812
2013-05-13,12.66,5541
2013-05-14,8.16,5411
2013-05-14,22.23,5815
2013-05-14,34.40,5812
2013-05-15,291.08,8062
2013-05-15,2.05,5499
2013-05-16,36.50,5814
2013-05-17,7.86,5912
2013-05-17,167.22,5912
2013-05-17,39.09,5814
2013-05-18,96.00,5499
2013-05-18,-96.00,5499
2013-05-18,34.70,5499
2013-05-18,5.63,7542
2013-05-18,40.48,5814
2013-05-19,6.44,7210
2013-05-19,107.81,7922
2013-05-20,453.00,3504
2013-05-20,0.96,5499
2013-05-20,38.45,5814
2013-05-20,28.58,5812
2013-05-22,63.08,7538
2013-05-22,-453.00,3504
2013-05-22,153.61,3504
2013-05-22,28.81,7393
2013-05-23,30.45,5814
2013-05-23,94.63,5651
2013-05-25,108.69,8043
2013-05-27,27.19,7832
2013-05-27,28.13,7832
2013-05-28,46.60,4900
2013-05-28,35.28,5812
2013-05-28,43.97,5812
2013-05-29,43.96,5719
2013-05-29,58.00,5541
2013-05-29,-58.00,5541
2013-05-29,29.07,5541
2013-05-29,40.08,5814
2013-05-31,33.04,5499
2013-05-31,-65.00,5499
2013-05-31,65.00,5499
2013-05-31,32.79,5814
2013-06-01,75.00,5499
2013-06-01,40.05,5499
2013-06-01,-75.00,5499
2013-06-02,10.96,5411
2013-06-02,71.37,7538
2013-06-02,38.15,5812
2013-06-03,32.76,5812
2013-06-04,34.46,5300
2013-06-04,45.86,5814
2013-06-05,32.84,5812
2013-06-05,46.78,5812
2013-06-06,15.11,5300
2013-06-06,78.00,5499
2013-06-06,43.83,5499
2013-06-06,-78.00,5499
2013-06-06,154.90,5311
2013-06-06,32.51,5814
2013-06-06,42.56,5812
2013-06-07,9.73,5541
2013-06-07,1.74,5499
2013-06-07,48.92,5814
2013-06-08,108.22,8049
2013-06-08,38.66,5814
2013-06-09,9.69,5411
2013-06-09,87.96,7922
2013-06-09,29.85,5812
2013-06-09,35.58,5814
2013-06-09,92.16,5651
2013-06-10,14.47,5541
2013-06-10,34.12,5814
2013-06-10,12.77,7393
2013-06-11,14.45,5812
2013-06-12,87.00,5499
2013-06-12,33.61,5499
2013-06-12,-87.00,5499
2013-06-12,37.55,5812
2013-06-13,12.70,5912
2013-06-13,43.71,5812
2013-06-14,142.35,5541
2013-06-15,117.09,7922
2013-06-16,22.11,7230
2013-06-16,16.91,5300
2013-06-16,35.63,5814
2013-06-16,39.15,7393
2013-06-17,44.83,5499
2013-06-17,92.00,5499
2013-06-17,-92.00,5499
2013-06-17,134.06,5300
2013-06-18,61.46,7922
2013-06-18,33.98,5814
2013-06-19,14.93,5300
2013-06-19,42.18,5812
2013-06-20,73.48,5651
2013-06-20,30.64,5814
2013-06-21,28.48,5719
2013-06-21,19.75,5812
2013-06-23,39.43,5912
2013-06-23,20.60,5812
2013-06-24,-77.00,5499
2013-06-24,77.00,5499
2013-06-24,36.33,5499
2013-06-25,11.71,5541
2013-06-25,-60.00,5541
2013-06-25,60.00,5541
2013-06-25,35.18,5541
2013-06-25,80.00,7922
2013-06-26,31.25,5812
2013-06-27,2.40,5499
2013-06-27,1.17,5499
2013-06-27,37.35,5812
2013-06-28,120.81,7922
2013-06-29,35.97,5211
2013-06-29,42.95,5812
2013-06-30,39.59,5814
2013-07-01,32.63,5812
2013-07-02,1.57,5499
2013-07-02,34.30,5812
2013-07-02,50.60,5814
2013-07-03,37.77,5812
2013-07-04,37.17,5812
2013-07-04,42.84,5812
2013-07-05,234.10,4814
2013-07-05,8.78,5310
2013-07-05,13.73,5815
2013-07-05,71.34,5719
2013-07-06,16.41,5411
2013-07-06,33.74,7349
2013-07-06,32.37,5812
2013-07-08,12.27,5719
2013-07-09,10.54,5541
2013-07-09,34.02,5812
2013-07-10,41.00,5814
2013-07-11,34.68,5310
2013-07-12,14.20,7230
2013-07-12,34.92,5812
2013-07-13,48.81,4900
2013-07-15,33.67,5812
2013-07-16,14.51,5411
2013-07-16,80.67,7922
2013-07-16,35.45,5812
2013-07-17,37.84,5814
2013-07-18,23.99,5211
2013-07-18,15.33,5300
2013-07-18,21.74,5815
2013-07-18,35.86,5812
2013-07-19,45.04,7349
2013-07-20,34.61,5211
2013-07-20,13.86,7832
2013-07-21,15.29,5411
2013-07-21,42.42,5541
2013-07-21,88.00,5541
2013-07-21,-88.00,5541
2013-07-22,22.48,7230
2013-07-22,-80.00,5499
2013-07-22,80.00,5499
2013-07-22,40.59,5499
2013-07-22,1.52,5499
2013-07-22,18.29,5814
2013-07-23,32.47,7349
2013-07-23,20.36,7832
2013-07-23,26.17,5815
2013-07-23,40.87,5812
2013-07-24,21.89,5812
2013-07-25,35.21,5814
2013-07-26,17.91,5815
2013-07-27,80.00,4829
2013-07-27,37.87,5814
2013-07-28,34.46,5814
2013-07-29,42.99,5814
2013-07-29,40.70,5812
2013-07-30,75.24,4900
2013-07-31,32.91,5812
2013-08-01,-61.00,5541
2013-08-01,61.00,5541
2013-08-01,41.43,5541
2013-08-02,23.20,7230
2013-08-02,186.64,5411
2013-08-02,38.08,5814
2013-08-02,40.05,5814
2013-08-05,68.13,4900
2013-08-05,85.12,7922
2013-08-05,26.55,5814
2013-08-06,11.54,5921
2013-08-06,130.79,7922
2013-08-06,48.63,5812
2013-08-07,20.82,5300
2013-08-07,22.21,7349
2013-08-08,24.53,5311
2013-08-08,81.00,5499
2013-08-08,26.13,5499
2013-08-08,-81.00,5499
2013-08-08,35.88,5814
2013-08-09,40.62,5814
2013-08-11,27.94,5310
2013-08-11,42.02,5812
2013-08-12,62.58,7538
2013-08-13,34.99,5814
2013-08-14,120.00,4829
2013-08-14,23.55,5541
2013-08-14,-85.00,5541
2013-08-14,85.00,5541
2013-08-14,28.93,5970
2013-08-14,4.06,7542
2013-08-14,58.52,6300
2013-08-14,35.73,5814
2013-08-15,77.00,5541
2013-08-15,-77.00,5541
2013-08-15,32.42,5541
2013-08-15,-63.00,5499
2013-08-15,39.30,5499
2013-08-15,63.00,5499
2013-08-16,49.45,5814
2013-08-18,34.10,5814
2013-08-19,62.66,7538
