date,amount,mcc
2012-04-02,12.08,5921
2012-04-02,80.0,4829
2012-04-02,100.0,4829
2012-04-03,120.0,4829
2012-04-03,11.82,7210
2012-04-03,14.67,5411
2012-04-03,100.0,4829
2012-04-04,100.0,4829
2012-04-04,80.0,4829
2012-04-04,83.8,5411
2012-04-04,120.0,4829
2012-04-05,100.0,4829
2012-04-05,120.0,4829
2012-04-05,100.0,4829
2012-04-05,120.0,4829
2012-04-06,100.0,4829
2012-04-06,80.0,4829
2012-04-06,80.25,5651
2012-04-06,43.09,7538
2012-04-06,80.0,4829
2012-04-07,36.58,5661
2012-04-07,80.0,4829
2012-04-07,13.33,5912
2012-04-07,126.85,4899
2012-04-07,82.07,5300
2012-04-08,100.0,4829
2012-04-08,100.0,4829
2012-04-08,80.0,4829
2012-04-08,100.0,4829
2012-04-08,44.63,5912
2012-04-08,9.67,5411
2012-04-08,120.0,4829
2012-04-08,100.0,4829
2012-04-09,80.0,4829
2012-04-09,100.0,4829
2012-04-09,9.51,7542
2012-04-09,79.33,5912
2012-04-09,100.0,4829
2012-04-10,120.0,4829
2012-04-10,44.09,7538
2012-04-10,93.74,5912
2012-04-10,95.0,5499
2012-04-10,-95.0,5499
2012-04-10,19.59,5499
2012-04-10,65.51,5311
2012-04-10,9.54,5921
2012-04-10,120.0,4829
2012-04-11,80.0,4829
2012-04-11,100.0,4829
2012-04-11,80.0,4829
2012-04-11,83.26,5311
2012-04-12,120.0,4829
2012-04-12,94.79,5300
2012-04-12,120.0,4829
2012-04-13,60.0,4829
2012-04-13,52.22,7538
2012-04-13,76.68,5300
2012-04-13,121.85,5541
2012-04-13,10.48,5815
2012-04-13,100.0,4829
2012-04-14,117.76,4900
2012-04-14,100.0,4829
2012-04-14,80.0,4829
2012-04-14,110.31,5912
2012-04-15,100.0,4829
2012-04-15,100.0,4829
2012-04-15,11.09,5411
2012-04-15,80.78,5541
2012-04-16,60.0,4829
2012-04-16,100.0,4829
2012-04-16,94.39,5411
2012-04-16,82.4,5300
2012-04-16,140.0,4829
2012-04-16,16.04,5411
2012-04-16,80.0,4829
2012-04-17,100.0,4829
2012-04-17,60.0,4829
2012-04-17,78.73,5300
2012-04-17,80.0,4829
2012-04-18,100.0,4829
2012-04-18,80.0,4829
2012-04-18,49.55,7538
2012-04-18,73.3,5300
2012-04-18,100.07,5541
2012-04-18,38.84,5211
2012-04-18,100.0,4829
2012-04-18,100.0,4829
2012-04-19,62.5,5719
2012-04-19,120.0,4829
2012-04-20,100.0,4829
2012-04-20,120.0,4829
2012-04-20,82.16,5300
2012-04-20,45.71,5411
2012-04-20,80.0,4829
2012-04-21,120.0,4829
2012-04-21,120.92,5311
2012-04-21,-100.0,5499
2012-04-21,9.7,5499
2012-04-21,84.92,5300
2012-04-21,100.0,5499
2012-04-21,100.0,4829
2012-04-22,80.0,4829
2012-04-22,100.0,4829
2012-04-22,70.0,5541
2012-04-22,12.94,5541
2012-04-22,-70.0,5541
2012-04-22,10.37,5921
2012-04-22,100.0,4829
2012-04-22,15.86,5411
2012-04-22,120.0,4829
2012-04-22,60.0,4829
2012-04-23,140.0,4829
2012-04-23,100.0,4829
2012-04-23,46.8,7538
2012-04-23,84.72,5311
2012-04-23,10.82,5411
2012-04-23,100.0,4829
2012-04-24,140.0,4829
2012-04-24,100.0,4829
2012-04-24,23.48,5651
2012-04-24,29.85,5311
2012-04-24,62.01,5541
2012-04-24,12.94,5411
2012-04-24,80.0,4829
2012-04-24,100.0,4829
2012-04-25,106.11,4900
2012-04-25,100.0,4829
2012-04-25,80.0,4829
2012-04-25,83.75,5912
2012-04-25,100.0,4829
2012-04-26,100.0,4829
2012-04-26,100.0,4829
2012-04-26,51.61,5411
2012-04-26,39.98,5411
2012-04-27,60.0,4829
2012-04-27,120.0,4829
2012-04-27,7.77,5311
2012-04-27,80.0,4829
2012-04-27,66.91,5541
2012-04-27,12.42,5541
2012-04-27,100.0,4829
2012-04-28,100.0,4829
2012-04-28,100.0,4829
2012-04-28,100.0,4829
2012-04-28,83.26,5411
2012-04-28,88.37,5311
2012-04-28,12.34,5921
2012-04-28,120.0,4829
2012-04-29,61.22,4900
2012-04-29,120.0,4829
2012-04-29,151.96,8111
2012-04-29,51.91,5912
2012-04-29,100.0,4829
2012-04-30,62.51,7349
2012-04-30,120.0,4829
2012-04-30,37.11,5300
2012-04-30,60.0,4829
2012-04-30,111.78,5300
2012-04-30,40.06,5311
2012-04-30,11.87,5411
2012-04-30,100.0,4829
2012-05-01,100.0,4829
2012-05-01,12.17,5311
2012-05-01,100.0,4829
2012-05-01,76.49,5300
2012-05-01,32.96,5812
2012-05-02,100.0,4829
2012-05-02,120.0,4829
2012-05-02,100.0,4829
2012-05-02,30.17,7832
2012-05-02,9.77,5311
2012-05-02,58.75,7538
2012-05-02,-83.0,5541
2012-05-02,13.92,5541
2012-05-02,83.0,5541
2012-05-02,79.73,5300
2012-05-02,100.74,5311
2012-05-02,100.0,4829
2012-05-02,100.0,4829
2012-05-03,120.0,4829
2012-05-03,100.0,4829
2012-05-03,75.86,7538
2012-05-03,88.83,5912
2012-05-03,40.92,5211
2012-05-03,100.0,4829
2012-05-03,80.0,4829
2012-05-03,203.0,3722
2012-05-04,100.0,4829
2012-05-04,140.0,4829
2012-05-04,12.72,5411
2012-05-04,80.0,4829
2012-05-05,120.0,4829
2012-05-05,40.0,4829
2012-05-05,90.62,5411
2012-05-05,100.0,4829
2012-05-06,80.0,4829
2012-05-06,100.0,4829
2012-05-06,-203.0,3722
2012-05-06,119.46,3722
2012-05-06,38.93,5912
2012-05-06,81.38,5311
2012-05-06,106.0,5912
2012-05-06,12.84,5411
2012-05-06,100.0,4829
2012-05-07,120.0,4829
2012-05-07,100.0,4829
2012-05-07,77.94,5912
2012-05-07,12.0,5411
2012-05-07,100.0,4829
2012-05-08,140.0,4829
2012-05-08,60.0,4829
2012-05-08,100.0,4829
2012-05-08,35.35,5300
2012-05-08,120.0,4829
2012-05-09,60.0,4829
2012-05-09,120.0,4829
2012-05-09,11.57,7542
2012-05-09,16.63,5541
2012-05-09,-67.0,5541
2012-05-09,67.0,5541
2012-05-09,43.44,5300
2012-05-10,77.43,5411
2012-05-10,32.47,5211
2012-05-10,100.0,4829
2012-05-11,80.0,4829
2012-05-11,109.36,5912
2012-05-12,50.86,7349
2012-05-12,100.0,4829
2012-05-12,9.36,5411
2012-05-12,88.62,5300
2012-05-12,33.21,5812
2012-05-12,33.84,5812
2012-05-12,100.0,4829
2012-05-12,17.0,5411
2012-05-12,100.0,4829
2012-05-13,120.0,4829
2012-05-13,80.0,4829
2012-05-13,82.02,5300
2012-05-13,100.0,4829
2012-05-14,80.0,4829
2012-05-14,9.71,5310
2012-05-14,80.0,5541
2012-05-14,9.26,5541
2012-05-14,-80.0,5541
2012-05-14,115.44,5311
2012-05-14,20.29,5921
2012-05-15,60.0,4829
2012-05-15,51.39,7538
2012-05-15,99.54,5300
2012-05-15,11.68,5411
2012-05-15,60.0,4829
2012-05-16,100.0,4829
2012-05-16,100.0,4829
2012-05-16,52.57,7538
2012-05-16,80.0,4829
2012-05-17,100.0,4829
2012-05-17,77.91,5912
2012-05-17,60.0,4829
2012-05-18,120.0,4829
2012-05-18,40.0,4829
2012-05-18,60.0,4829
2012-05-19,115.37,4900
2012-05-19,100.0,4829
2012-05-19,100.0,4829
2012-05-19,17.88,7210
2012-05-19,10.49,7542
2012-05-19,46.85,5411
2012-05-19,100.0,4829
2012-05-20,80.0,4829
2012-05-20,66.16,7349
2012-05-20,41.03,5300
2012-05-20,100.0,4829
2012-05-20,91.26,5300
2012-05-20,15.62,5411
2012-05-20,100.0,4829
2012-05-21,100.0,4829
2012-05-21,28.02,5300
2012-05-21,100.0,4829
2012-05-21,63.57,5300
2012-05-21,34.02,5814
2012-05-22,100.0,4829
2012-05-22,100.0,4829
2012-05-22,82.8,5311
2012-05-22,40.65,5942
2012-05-22,120.0,4829
2012-05-22,100.0,4829
2012-05-22,120.0,4829
2012-05-23,34.47,5719
2012-05-23,80.0,4829
2012-05-23,12.35,5300
2012-05-23,118.63,4899
2012-05-23,80.01,5541
2012-05-23,26.43,5812
2012-05-23,39.66,5211
2012-05-24,100.0,4829
2012-05-24,50.69,7538
2012-05-24,71.1,5912
2012-05-24,12.22,5411
2012-05-24,60.0,4829
2012-05-25,100.0,4829
2012-05-25,129.36,5912
2012-05-25,110.33,5311
2012-05-25,26.71,5814
2012-05-25,100.0,4829
2012-05-26,120.0,4829
2012-05-26,140.0,4829
2012-05-26,79.07,5311
2012-05-26,79.39,5300
2012-05-26,80.0,4829
2012-05-27,120.0,4829
2012-05-27,100.0,4829
2012-05-27,82.75,5411
2012-05-27,100.0,4829
2012-05-28,100.0,4829
2012-05-28,13.28,5310
2012-05-28,100.0,4829
2012-05-28,80.0,4829
2012-05-28,88.43,5311
2012-05-28,70.53,5300
2012-05-28,28.77,5812
2012-05-28,18.14,5411
2012-05-28,100.0,4829
2012-05-29,60.0,4829
2012-05-29,100.0,4829
2012-05-29,10.23,5921
2012-05-29,12.04,5411
2012-05-29,13.27,5411
2012-05-29,100.0,4829
2012-05-30,100.0,4829
2012-05-30,120.0,4829
2012-05-30,11.42,5310
2012-05-30,112.25,5300
2012-05-30,54.34,5541
2012-05-30,120.0,4829
2012-05-30,100.0,4829
2012-05-31,100.0,4829
2012-05-31,-84.0,5499
2012-05-31,17.02,5499
2012-05-31,84.0,5499
2012-05-31,95.6,5411
2012-05-31,110.52,5300
2012-05-31,45.11,5310
2012-05-31,100.0,4829
2012-06-01,100.0,4829
2012-06-01,80.0,4829
2012-06-01,60.0,4829
2012-06-02,100.0,4829
2012-06-02,120.0,4829
2012-06-02,19.67,5300
2012-06-02,80.0,4829
2012-06-02,84.01,5411
2012-06-02,35.37,5970
2012-06-02,80.0,4829
2012-06-03,80.0,4829
2012-06-03,100.0,4829
2012-06-03,80.0,4829
2012-06-03,109.88,5411
2012-06-03,60.14,5411
2012-06-03,39.97,5311
2012-06-03,14.36,5921
2012-06-03,11.78,5411
2012-06-03,80.0,4829
2012-06-04,100.0,4829
2012-06-04,120.0,4829
2012-06-04,88.12,5411
2012-06-04,82.23,5300
2012-06-04,13.79,5921
2012-06-04,11.74,5541
2012-06-04,80.0,4829
2012-06-05,100.0,4829
2012-06-05,100.0,4829
2012-06-05,84.0,5912
2012-06-05,77.46,5311
2012-06-05,15.8,5411
2012-06-05,11.73,5411
2012-06-05,120.0,4829
2012-06-06,145.46,4900
2012-06-06,120.0,4829
2012-06-06,120.0,4829
2012-06-06,100.0,4829
2012-06-06,100.0,4829
2012-06-06,30.13,7538
2012-06-06,28.66,7832
2012-06-06,88.0,5541
2012-06-06,-88.0,5541
2012-06-06,9.93,5541
2012-06-06,79.72,5300
2012-06-06,95.22,5411
2012-06-06,80.0,4829
2012-06-07,80.0,4829
2012-06-07,100.0,4829
2012-06-07,73.91,5300
2012-06-07,14.27,5541
2012-06-07,60.0,4829
2012-06-08,10.99,5300
2012-06-08,90.15,5411
2012-06-08,100.0,4829
2012-06-08,80.0,4829
2012-06-09,100.0,4829
2012-06-09,80.0,4829
2012-06-09,13.62,5411
2012-06-09,80.0,4829
2012-06-10,60.0,4829
2012-06-10,120.0,4829
2012-06-10,13.92,5541
2012-06-10,120.0,4829
2012-06-11,100.0,4829
2012-06-11,80.0,4829
2012-06-11,11.06,7542
2012-06-11,50.23,5300
2012-06-11,95.01,5300
2012-06-11,26.69,5812
2012-06-11,38.8,5970
2012-06-11,80.0,4829
2012-06-11,12.71,5411
2012-06-11,100.0,4829
2012-06-12,100.0,4829
2012-06-12,81.98,5541
2012-06-12,28.72,5942
2012-06-12,100.0,4829
2012-06-13,100.0,4829
2012-06-13,100.0,4829
2012-06-13,100.0,4829
2012-06-13,11.35,7542
2012-06-13,116.47,5300
2012-06-13,13.5,5411
2012-06-14,80.0,4829
2012-06-14,64.61,7538
2012-06-14,7.55,5310
2012-06-14,90.12,5411
2012-06-14,48.75,5411
2012-06-14,16.77,5411
2012-06-15,120.0,4829
2012-06-15,26.47,7538
2012-06-15,54.25,7538
2012-06-15,78.27,5300
2012-06-15,11.63,5541
2012-06-15,100.0,4829
2012-06-16,80.0,4829
2012-06-16,11.25,5310
2012-06-16,68.75,5912
2012-06-16,12.78,5541
2012-06-17,80.0,4829
2012-06-17,140.0,4829
2012-06-17,52.11,5300
2012-06-17,97.41,5300
2012-06-17,120.0,4829
2012-06-18,32.81,5661
2012-06-18,52.54,7538
2012-06-18,7.84,5411
2012-06-18,95.11,5300
2012-06-18,60.0,4829
2012-06-19,100.0,4829
2012-06-19,80.0,4829
2012-06-19,11.82,5311
2012-06-19,33.94,5300
2012-06-19,11.81,5541
2012-06-19,80.0,4829
2012-06-20,5.54,5310
2012-06-20,100.0,4829
2012-06-20,81.71,5411
2012-06-21,100.0,4829
2012-06-21,120.0,4829
2012-06-21,120.0,4829
2012-06-21,109.27,5912
2012-06-21,44.21,5719
2012-06-21,14.65,5411
2012-06-21,120.0,4829
2012-06-22,80.0,4829
2012-06-22,100.0,4829
2012-06-22,60.87,5300
2012-06-22,8.62,5541
2012-06-22,100.0,4829
2012-06-23,80.0,4829
2012-06-23,100.0,4829
2012-06-23,32.17,7538
2012-06-23,32.89,7832
2012-06-23,61.86,5300
2012-06-24,164.52,8011
2012-06-24,80.0,4829
2012-06-24,120.0,4829
2012-06-24,78.07,5310
2012-06-24,320.0,3771
2012-06-24,12.05,5921
2012-06-25,100.0,4829
2012-06-25,-320.0,3771
2012-06-25,112.62,3771
2012-06-25,100.0,4829
2012-06-25,6.03,5310
2012-06-25,96.0,5541
2012-06-25,-96.0,5541
2012-06-25,15.15,5541
2012-06-25,15.9,5541
2012-06-25,100.0,4829
2012-06-25,100.0,4829
2012-06-26,100.0,4829
2012-06-26,21.12,5661
2012-06-26,100.0,4829
2012-06-26,100.0,4829
2012-06-26,77.37,5411
2012-06-26,120.0,4829
2012-06-26,100.0,4829
2012-06-27,80.0,4829
2012-06-27,100.0,4829
2012-06-27,74.19,5912
2012-06-27,100.0,4829
2012-06-28,100.0,4829
2012-06-28,160.0,4829
2012-06-28,58.98,4814
2012-06-28,108.87,5300
2012-06-28,88.99,5300
2012-06-29,100.0,4829
2012-06-29,80.0,4829
2012-06-29,86.18,5541
2012-06-29,16.32,5541
2012-06-29,60.0,4829
2012-06-30,100.0,4829
2012-06-30,80.0,4829
2012-06-30,79.14,5912
2012-06-30,14.5,5541
2012-06-30,100.0,4829
2012-07-01,120.0,4829
2012-07-01,100.0,4829
2012-07-01,100.0,4829
2012-07-01,81.11,5541
2012-07-01,4.94,5921
2012-07-02,100.0,4829
2012-07-02,80.0,4829
2012-07-02,26.98,7230
2012-07-02,71.48,5311
2012-07-02,30.14,5812
2012-07-02,60.0,4829
2012-07-02,100.0,4829
2012-07-03,100.0,4829
2012-07-03,80.0,4829
2012-07-03,100.0,4829
2012-07-04,60.0,4829
2012-07-04,100.0,4829
2012-07-04,9.35,5411
2012-07-04,100.0,4829
2012-07-04,13.73,5411
2012-07-05,100.0,4829
2012-07-05,79.02,5411
2012-07-05,120.0,4829
2012-07-06,60.0,4829
2012-07-06,108.27,5300
2012-07-06,40.0,4829
2012-07-07,120.0,4829
2012-07-07,28.42,5719
2012-07-07,100.0,4829
2012-07-07,100.0,4829
2012-07-07,87.96,5311
2012-07-07,120.0,4829
2012-07-07,100.0,4829
2012-07-08,140.0,4829
2012-07-08,120.0,4829
2012-07-08,12.66,5499
2012-07-08,-71.0,5499
2012-07-08,71.0,5499
2012-07-08,89.51,5541
2012-07-08,28.45,5814
2012-07-08,60.0,4829
2012-07-09,120.0,4829
2012-07-09,120.0,4829
2012-07-09,14.1,5499
2012-07-09,89.0,5499
2012-07-09,-89.0,5499
2012-07-09,80.2,5912
2012-07-09,82.61,5912
2012-07-09,140.0,4829
2012-07-10,100.0,4829
2012-07-10,80.0,4829
2012-07-10,45.35,7538
2012-07-10,68.25,5300
2012-07-10,120.0,4829
2012-07-11,80.0,4829
2012-07-11,96.96,5912
2012-07-11,60.0,4829
2012-07-12,100.0,4829
2012-07-12,80.0,4829
2012-07-12,79.3,5912
2012-07-12,13.08,5541
2012-07-12,40.0,4829
2012-07-13,80.0,4829
2012-07-13,94.49,5912
2012-07-13,10.19,5921
2012-07-13,100.0,4829
2012-07-14,60.0,4829
2012-07-14,108.72,5541
2012-07-14,26.15,5814
2012-07-14,80.0,4829
2012-07-14,60.0,4829
2012-07-15,100.0,4829
2012-07-15,80.0,4829
2012-07-15,80.76,5912
2012-07-15,140.0,4829
2012-07-16,120.0,4829
2012-07-16,60.0,4829
2012-07-16,80.0,4829
2012-07-16,94.41,5411
2012-07-16,85.54,5912
2012-07-16,11.99,5541
2012-07-16,100.0,4829
2012-07-17,100.0,4829
2012-07-17,23.18,5719
2012-07-17,80.0,4829
2012-07-17,80.62,5912
2012-07-17,22.75,5814
2012-07-17,12.04,5411
2012-07-17,100.0,4829
2012-07-18,120.0,4829
2012-07-18,63.05,5912
2012-07-18,80.0,4829
2012-07-18,100.0,4829
2012-07-19,100.0,4829
2012-07-19,11.54,5310
2012-07-19,556.23,3256
2012-07-19,37.83,5411
2012-07-19,11.59,5541
2012-07-19,100.0,4829
2012-07-20,80.0,4829
2012-07-20,81.18,5411
2012-07-20,100.0,4829
2012-07-21,100.0,4829
2012-07-21,120.0,4829
2012-07-21,88.52,5411
2012-07-21,120.0,4829
2012-07-22,120.0,4829
2012-07-22,80.0,4829
2012-07-22,100.0,4829
2012-07-22,442.0,3684
2012-07-22,100.0,4829
2012-07-23,120.0,4829
2012-07-23,100.0,4829
2012-07-23,31.76,3684
2012-07-23,-442.0,3684
2012-07-23,90.01,5300
2012-07-23,9.98,5541
2012-07-23,100.0,4829
2012-07-24,59.49,7349
2012-07-24,100.0,4829
2012-07-24,80.0,4829
2012-07-24,82.78,5300
2012-07-24,120.0,4829
2012-07-25,120.0,4829
2012-07-25,66.91,5541
2012-07-25,79.37,5300
2012-07-25,34.67,5812
2012-07-25,13.52,5411
2012-07-26,40.0,4829
2012-07-26,11.81,5311
2012-07-26,40.0,4829
2012-07-26,100.0,4829
2012-07-26,110.52,5541
2012-07-26,13.91,5541
2012-07-26,100.0,4829
2012-07-26,60.0,4829
2012-07-27,100.0,4829
2012-07-27,100.0,4829
2012-07-27,100.0,4829
2012-07-27,60.0,4829
2012-07-27,78.48,5541
2012-07-27,80.0,4829
2012-07-27,11.92,5411
2012-07-27,140.0,4829
2012-07-28,58.75,7349
2012-07-28,120.0,4829
2012-07-28,100.0,4829
2012-07-28,107.19,6300
2012-07-28,85.86,5541
2012-07-28,115.38,5912
2012-07-29,100.0,4829
2012-07-29,32.15,5655
2012-07-29,100.0,4829
2012-07-29,100.83,5311
2012-07-30,40.0,4829
2012-07-30,100.0,4829
2012-07-30,92.08,5411
2012-07-30,120.0,4829
2012-07-31,80.0,4829
2012-07-31,120.0,4829
2012-07-31,472.0,3504
2012-07-31,9.33,5815
2012-08-01,100.0,4829
2012-08-01,80.0,4829
2012-08-01,12.66,5541
2012-08-01,120.0,4829
2012-08-02,100.0,4829
2012-08-02,80.0,4829
2012-08-02,13.1,5541
2012-08-03,40.0,4829
2012-08-03,120.0,4829
2012-08-03,120.0,4829
2012-08-03,13.03,5411
2012-08-03,80.0,4829
2012-08-04,80.0,4829
2012-08-04,120.0,4829
2012-08-04,60.0,4829
2012-08-04,145.23,3771
2012-08-04,-472.0,3504
2012-08-04,152.4,3504
2012-08-04,13.14,5541
2012-08-05,100.0,4829
2012-08-05,100.0,4829
2012-08-05,100.0,4829
2012-08-05,54.51,7538
2012-08-05,36.72,5814
2012-08-05,100.0,4829
2012-08-05,14.96,5541
2012-08-05,80.0,4829
2012-08-06,457.0,3780
2012-08-06,31.96,5651
2012-08-06,51.58,7538
2012-08-06,79.1,5300
2012-08-06,12.27,5411
2012-08-06,8.27,5411
2012-08-06,100.0,4829
2012-08-07,80.0,4829
2012-08-07,100.0,4829
2012-08-07,86.0,5300
2012-08-07,14.61,5411
2012-08-07,11.84,5541
2012-08-07,140.0,4829
2012-08-08,100.0,4829
2012-08-08,100.0,4829
2012-08-08,100.19,5912
2012-08-08,11.65,5411
2012-08-08,100.0,4829
2012-08-09,100.0,4829
2012-08-09,20.0,4829
2012-08-09,14.8,5411
2012-08-09,120.0,4829
2012-08-10,140.0,4829
2012-08-10,120.0,4829
2012-08-10,120.0,4829
2012-08-10,57.9,5411
2012-08-10,12.46,5411
2012-08-10,100.0,4829
2012-08-10,120.0,4829
2012-08-11,100.0,4829
2012-08-11,60.0,4829
2012-08-11,91.56,5912
2012-08-11,22.48,5812
2012-08-11,37.04,5311
2012-08-11,10.51,5411
2012-08-11,120.0,4829
2012-08-12,100.0,4829
2012-08-12,100.0,4829
2012-08-12,30.75,7832
2012-08-12,79.69,5912
2012-08-12,13.28,5921
2012-08-12,12.86,5411
2012-08-12,80.0,4829
2012-08-13,100.0,4829
2012-08-13,80.0,4829
2012-08-13,17.55,5499
2012-08-13,-86.0,5499
2012-08-13,86.0,5499
2012-08-13,16.34,5921
2012-08-13,12.21,5921
2012-08-14,100.0,4829
2012-08-14,100.0,4829
2012-08-14,101.73,5311
2012-08-14,75.0,5311
2012-08-14,8.37,5921
2012-08-14,60.0,4829
2012-08-15,100.0,4829
2012-08-15,15.27,5921
2012-08-15,100.0,4829
2012-08-16,80.0,4829
2012-08-16,120.0,4829
2012-08-16,120.0,4829
2012-08-16,141.17,5912
2012-08-16,14.65,5411
2012-08-16,100.0,4829
2012-08-17,100.0,4829
2012-08-17,140.0,4829
2012-08-17,80.0,4829
2012-08-17,15.11,5921
2012-08-17,100.0,4829
2012-08-17,120.0,4829
2012-08-17,100.0,4829
2012-08-18,100.0,4829
2012-08-18,80.0,4829
2012-08-18,120.0,4829
2012-08-18,40.25,7538
2012-08-18,-457.0,3780
2012-08-18,152.78,3780
2012-08-18,47.77,5719
2012-08-18,12.14,5411
2012-08-18,100.0,4829
2012-08-19,100.0,4829
2012-08-19,120.0,4829
2012-08-19,100.0,4829
2012-08-19,100.0,4829
2012-08-19,83.93,5311
2012-08-19,11.95,5815
2012-08-19,80.0,4829
2012-08-20,140.0,4829
2012-08-20,100.0,4829
2012-08-20,12.81,5541
2012-08-20,100.0,4829
2012-08-20,100.0,4829
2012-08-21,80.0,4829
2012-08-21,122.96,5411
2012-08-21,9.45,5921
2012-08-21,100.0,4829
2012-08-22,80.0,4829
2012-08-22,33.83,7230
2012-08-22,60.0,4829
2012-08-22,100.0,4829
2012-08-23,80.0,4829
2012-08-23,42.94,5310
2012-08-23,13.1,5411
2012-08-23,140.0,4829
2012-08-24,140.0,4829
2012-08-24,100.0,4829
2012-08-24,87.98,5300
2012-08-24,92.41,5300
2012-08-24,80.0,4829
2012-08-25,120.0,4829
2012-08-25,60.0,4829
2012-08-25,108.44,5411
2012-08-25,14.17,5921
2012-08-25,100.0,4829
2012-08-26,120.0,4829
2012-08-26,120.0,4829
2012-08-26,73.65,5311
2012-08-26,12.18,5411
2012-08-26,100.0,4829
2012-08-27,120.0,4829
2012-08-27,93.53,5912
2012-08-27,29.91,5812
2012-08-27,15.37,5411
2012-08-27,100.0,4829
2012-08-28,100.0,4829
2012-08-28,36.54,7230
2012-08-28,74.46,5411
2012-08-28,38.75,5300
2012-08-29,36.34,5300
2012-08-29,140.0,4829
2012-08-29,120.0,4829
2012-08-29,100.0,4829
2012-08-29,105.02,5311
2012-08-29,100.0,4829
2012-08-30,100.0,4829
2012-08-30,60.0,4829
2012-08-30,100.0,4829
2012-08-30,74.67,5541
2012-08-30,18.38,5411
2012-08-31,71.04,7349
2012-08-31,100.0,4829
2012-08-31,98.77,5300
2012-08-31,120.0,4829
2012-09-01,80.0,4829
2012-09-01,120.0,4829
2012-09-01,74.59,5311
2012-09-01,40.81,5311
2012-09-01,14.43,5411
2012-09-01,100.0,4829
2012-09-02,60.0,4829
2012-09-02,120.0,4829
2012-09-02,100.0,4829
2012-09-02,46.56,5310
2012-09-02,4.36,5411
2012-09-03,120.0,4829
2012-09-03,104.39,5541
2012-09-03,44.95,5719
2012-09-03,8.97,5411
2012-09-04,120.0,4829
2012-09-04,60.0,4829
2012-09-04,100.0,4829
2012-09-04,101.77,5411
2012-09-04,80.0,4829
2012-09-05,80.0,4829
2012-09-05,100.0,4829
2012-09-05,58.87,5411
2012-09-05,12.78,5411
2012-09-05,120.0,4829
2012-09-06,100.0,4829
2012-09-06,10.49,5411
2012-09-06,100.0,4829
2012-09-06,100.0,4829
2012-09-06,59.95,7538
2012-09-06,44.74,5912
2012-09-06,80.0,4829
2012-09-07,140.0,4829
2012-09-07,20.0,4829
2012-09-07,33.59,7832
2012-09-07,89.25,5411
2012-09-07,33.38,4784
2012-09-07,32.73,4784
2012-09-07,120.0,4829
2012-09-08,60.0,4829
2012-09-08,10.25,5310
2012-09-08,100.0,4829
2012-09-09,140.0,4829
2012-09-09,100.0,4829
2012-09-09,18.82,5499
2012-09-09,74.0,5499
2012-09-09,-74.0,5499
2012-09-09,10.98,5411
2012-09-09,80.0,4829
2012-09-09,80.0,4829
2012-09-10,80.0,4829
2012-09-10,32.99,5300
2012-09-10,-54.0,5499
2012-09-10,54.0,5499
2012-09-10,14.4,5499
2012-09-10,91.36,5912
2012-09-10,120.0,4829
2012-09-11,100.0,4829
2012-09-11,100.0,4829
2012-09-11,100.0,4829
2012-09-11,69.9,5311
2012-09-12,100.0,4829
2012-09-12,120.0,4829
2012-09-12,60.0,4829
2012-09-12,30.65,7832
2012-09-12,75.55,5912
2012-09-12,14.87,5815
2012-09-12,100.0,4829
2012-09-13,118.63,4900
2012-09-13,118.29,4900
2012-09-13,140.0,4829
2012-09-13,80.0,4829
2012-09-13,80.26,5311
2012-09-13,120.0,4829
2012-09-13,60.0,4829
2012-09-14,100.0,4829
2012-09-14,60.0,4829
2012-09-14,100.0,4829
2012-09-14,62.99,5912
2012-09-14,80.0,4829
2012-09-15,100.0,4829
2012-09-15,100.0,4829
2012-09-15,100.0,4829
2012-09-15,101.45,5411
2012-09-15,80.0,4829
2012-09-16,18.29,5311
2012-09-16,60.0,4829
2012-09-16,100.0,4829
2012-09-16,71.37,5912
2012-09-16,16.0,5411
2012-09-16,80.0,4829
2012-09-17,100.0,4829
2012-09-17,100.0,4829
2012-09-17,13.37,7210
2012-09-17,47.01,7538
2012-09-17,120.0,4829
2012-09-18,175.68,8011
2012-09-18,100.0,4829
2012-09-18,100.0,4829
2012-09-19,100.0,4829
2012-09-19,100.0,4829
2012-09-19,16.49,5499
2012-09-19,-90.0,5499
2012-09-19,90.0,5499
2012-09-19,12.38,5411
2012-09-20,70.15,7538
2012-09-20,91.82,5912
2012-09-20,30.96,5812
2012-09-20,13.83,5815
2012-09-20,100.0,4829
2012-09-21,100.0,4829
2012-09-21,100.0,4829
2012-09-21,65.72,5621
2012-09-21,10.39,5541
2012-09-21,100.0,4829
2012-09-22,80.0,4829
2012-09-22,9.76,5541
2012-09-22,56.42,5311
2012-09-22,100.0,4829
2012-09-23,100.0,4829
2012-09-23,80.0,4829
2012-09-23,18.6,7230
2012-09-23,80.18,5411
2012-09-23,140.0,4829
2012-09-24,60.0,4829
2012-09-24,33.02,5310
2012-09-24,80.0,4829
2012-09-24,80.0,4829
2012-09-24,100.0,4829
2012-09-24,53.54,7538
2012-09-24,71.54,5912
2012-09-24,48.21,5411
2012-09-24,9.16,5541
2012-09-24,100.0,4829
2012-09-25,100.0,4829
2012-09-25,100.0,4829
2012-09-25,80.0,4829
2012-09-25,84.09,5300
2012-09-25,6.88,5411
2012-09-25,120.0,4829
2012-09-26,80.0,4829
2012-09-26,100.0,4829
2012-09-26,100.0,4829
