date,amount,mcc
2011-06-19,3.37,5912
2011-06-19,96.89,5311
2011-06-20,25.34,5411
2011-06-20,5.26,5942
2011-06-21,88.0,5499
2011-06-21,49.34,5499
2011-06-21,-88.0,5499
2011-06-21,100.0,4829
2011-06-22,168.41,5932
2011-06-22,227.39,5932
2011-06-22,4.87,5942
2011-06-22,10.15,4900
2011-06-23,191.02,5300
2011-06-24,56.85,5541
2011-06-24,-98.0,5541
2011-06-24,98.0,5541
2011-06-24,13.14,5411
2011-06-24,6.29,5942
2011-06-25,141.1,5912
2011-06-25,22.92,4784
2011-06-26,4.8,5311
2011-06-26,13.5,5815
2011-06-26,7.59,5815
2011-06-27,241.7,4814
2011-06-27,338.12,3174
2011-06-28,80.52,7538
2011-06-28,15.24,4900
2011-06-28,7.0,5912
2011-06-29,70.36,5411
2011-06-29,83.64,7538
2011-06-29,4.75,5942
2011-06-30,112.6,5912
2011-07-01,10.09,5815
2011-07-02,112.74,5719
2011-07-02,0.84,5300
2011-07-03,135.71,5300
2011-07-04,158.49,5300
2011-07-04,120.0,4829
2011-07-06,236.26,3722
2011-07-06,341.0,3390
2011-07-06,4.58,5411
2011-07-06,372.0,3509
2011-07-07,126.39,4900
2011-07-07,14.22,5814
2011-07-07,60.0,4829
2011-07-07,6.69,5912
2011-07-08,63.41,4814
2011-07-10,13.45,5812
2011-07-10,-372.0,3509
2011-07-10,225.96,3509
2011-07-10,-341.0,3390
2011-07-10,143.68,3390
2011-07-11,203.0,3359
2011-07-11,173.0,3509
2011-07-13,5.18,5411
2011-07-13,0.83,5411
2011-07-14,13.42,5541
2011-07-15,158.11,5912
2011-07-15,4.92,5912
2011-07-18,57.45,5541
2011-07-18,84.0,5541
2011-07-18,-84.0,5541
2011-07-18,16.54,5812
2011-07-20,293.92,3359
2011-07-20,-173.0,3509
2011-07-20,305.41,3509
2011-07-20,-203.0,3359
2011-07-21,100.79,5912
2011-07-21,89.91,7538
2011-07-21,2.78,5942
2011-07-22,100.0,4829
2011-07-22,580.17,7531
2011-07-22,14.56,5815
2011-07-24,60.0,4829
2011-07-25,4.34,5411
2011-07-26,33.92,5912
2011-07-27,45.23,4814
2011-07-27,103.81,5311
2011-07-28,358.44,6300
2011-07-28,121.55,5311
2011-07-28,6.89,5411
2011-07-28,18.89,4784
2011-07-29,20.84,5411
2011-07-29,75.31,7230
2011-07-29,7.07,5912
2011-07-30,94.42,5310
2011-07-30,12.92,5300
2011-07-31,175.77,5311
2011-07-31,143.39,5311
2011-08-01,62.0,5499
2011-08-01,-62.0,5499
2011-08-01,41.99,5499
2011-08-01,9.58,5541
2011-08-01,5.57,5912
2011-08-01,69.45,5812
2011-08-02,7.82,4900
2011-08-03,166.95,5311
2011-08-07,8.02,5921
2011-08-07,17.03,5812
2011-08-07,281.82,4814
2011-08-07,7.54,5942
2011-08-07,13.57,5815
2011-08-08,105.65,5942
2011-08-08,80.0,4829
2011-08-09,6.05,5499
2011-08-09,9.29,5541
2011-08-09,81.83,5912
2011-08-10,92.58,5311
2011-08-11,61.38,7230
2011-08-11,2.59,5942
2011-08-11,169.0,3771
2011-08-11,419.0,3393
2011-08-12,11.85,5541
2011-08-12,16.31,5541
2011-08-13,94.1,5211
2011-08-14,26.31,4784
2011-08-15,60.01,5499
2011-08-15,-65.0,5499
2011-08-15,65.0,5499
2011-08-15,28.41,5814
2011-08-17,172.44,5541
2011-08-18,16.45,5411
2011-08-18,80.0,4829
2011-08-19,153.81,5311
2011-08-19,14.45,5541
2011-08-19,6.02,5411
2011-08-20,100.0,4829
2011-08-20,5.91,5942
2011-08-21,14.24,5812
2011-08-22,-169.0,3771
2011-08-22,200.48,3771
2011-08-22,166.66,3395
2011-08-22,220.07,3393
2011-08-22,-419.0,3393
2011-08-23,75.49,7230
2011-08-23,5.03,5411
2011-08-24,3.79,5912
2011-08-25,97.29,5211
2011-08-25,0.76,5411
2011-08-27,16.92,9402
2011-08-27,120.0,4829
2011-08-29,166.19,5411
2011-08-29,80.0,4829
2011-08-29,5.22,5912
2011-08-30,6.11,5912
2011-08-31,6.47,5411
2011-09-01,42.34,5912
2011-09-01,11.1,5815
2011-09-03,8.6,5499
2011-09-03,4.95,5912
2011-09-06,80.72,4814
2011-09-06,12.96,5411
2011-09-07,57.85,7230
2011-09-08,170.52,5541
2011-09-08,4.41,5912
2011-09-09,100.0,4829
2011-09-09,3.3,5411
2011-09-10,130.51,5300
2011-09-10,80.0,4829
2011-09-13,199.59,5300
2011-09-14,116.86,5300
2011-09-14,120.0,4829
2011-09-16,7.72,5912
2011-09-17,19.68,5812
2011-09-19,61.0,5541
2011-09-19,-61.0,5541
2011-09-19,29.87,5541
2011-09-19,6.65,5912
2011-09-20,4.84,5411
2011-09-20,8.77,5411
2011-09-21,4.85,5912
2011-09-22,65.85,4814
2011-09-22,98.61,5411
2011-09-22,164.35,5311
2011-09-22,80.0,4829
2011-09-23,117.73,5411
2011-09-23,6.17,5411
2011-09-26,76.54,5311
2011-09-26,6.08,5942
2011-09-27,100.0,4829
2011-09-28,-55.0,5499
2011-09-28,60.99,5499
2011-09-28,55.0,5499
2011-09-28,21.4,5541
2011-09-28,8.35,5411
2011-09-30,4.62,5541
2011-09-30,5.33,5411
2011-10-01,101.49,5300
2011-10-01,78.55,7230
2011-10-01,7.75,5912
2011-10-01,26.61,4121
2011-10-02,17.76,5411
2011-10-03,9.0,5921
2011-10-03,11.53,5812
2011-10-04,4.21,5411
2011-10-04,4.98,5942
2011-10-05,5.37,5411
2011-10-06,7.48,5411
2011-10-06,6.16,5411
2011-10-07,7.03,5411
2011-10-07,0.9,5300
2011-10-08,0.95,5411
2011-10-09,181.01,5300
2011-10-09,3.44,5411
2011-10-10,6.47,5411
2011-10-10,6.5,5411
2011-10-11,30.02,5541
2011-10-11,-81.0,5541
2011-10-11,81.0,5541
2011-10-11,143.78,5311
2011-10-11,16.79,5541
2011-10-12,95.75,7538
2011-10-12,4.41,5411
2011-10-13,146.24,5300
2011-10-13,118.89,5719
2011-10-14,41.61,5310
2011-10-14,6.33,5411
2011-10-14,12.47,5815
2011-10-15,15.27,4214
2011-10-15,61.49,4814
2011-10-15,81.81,4814
2011-10-18,88.0,5499
2011-10-18,-88.0,5499
2011-10-18,37.88,5499
2011-10-18,119.62,4900
2011-10-19,96.39,5310
2011-10-19,0.83,5651
2011-10-20,276.25,6300
2011-10-20,103.95,5310
2011-10-20,120.0,4829
2011-10-20,4.95,5912
2011-10-21,80.85,7538
2011-10-21,11.49,4900
2011-10-21,7.18,5912
2011-10-22,8.68,5815
2011-10-23,32.67,5912
2011-10-24,39.57,5541
2011-10-24,61.0,5541
2011-10-24,-61.0,5541
2011-10-24,16.8,5541
2011-10-24,5.97,5411
2011-10-25,112.59,5912
2011-10-25,167.84,5912
2011-10-26,120.0,4829
2011-10-26,4.39,5942
2011-10-26,12.35,5815
2011-10-27,46.4,5499
2011-10-27,-92.0,5499
2011-10-27,92.0,5499
2011-10-27,91.77,5211
2011-10-27,3.62,5912
2011-10-29,112.01,5411
2011-10-31,187.71,5912
2011-10-31,16.59,5411
2011-11-01,4.83,5912
2011-11-03,162.73,5912
2011-11-04,14.25,5814
2011-11-06,5.55,5411
2011-11-07,109.01,5300
2011-11-07,92.84,5300
2011-11-08,99.52,7538
2011-11-08,4.33,5912
2011-11-09,46.56,5499
2011-11-09,99.0,5499
2011-11-09,-99.0,5499
2011-11-09,9.1,5921
2011-11-09,100.0,4829
2011-11-09,5.8,5411
2011-11-10,6.7,5411
2011-11-11,80.84,4814
2011-11-11,12.07,4900
2011-11-11,3.55,5912
2011-11-12,83.0,4814
2011-11-15,175.8,5300
2011-11-16,120.0,4829
2011-11-17,17.61,4214
2011-11-17,105.09,4900
2011-11-18,5.91,5912
2011-11-19,39.33,7230
2011-11-19,32.15,7832
2011-11-20,51.57,7230
2011-11-20,7.1,5912
2011-11-23,80.07,7538
2011-11-23,5.41,5942
2011-11-23,13.21,5310
2011-11-23,96.41,5655
2011-11-24,23.65,5411
2011-11-25,180.54,8043
2011-11-25,166.61,8043
2011-11-27,55.59,7230
2011-11-29,216.86,4814
2011-11-29,3.68,5912
2011-11-30,104.37,4900
2011-12-02,152.91,5411
2011-12-02,5.92,5912
2011-12-03,66.21,7538
2011-12-04,1.97,5912
2011-12-05,10.97,5499
2011-12-05,124.08,5411
2011-12-05,100.0,4829
2011-12-05,6.41,5411
2011-12-05,7.44,5211
2011-12-08,5.45,5942
2011-12-09,6.7,5912
2011-12-09,4.29,5912
2011-12-10,203.56,5912
2011-12-10,5.36,5942
2011-12-11,139.03,5300
2011-12-11,118.31,5310
2011-12-11,37.47,7832
2011-12-12,3.53,5912
2011-12-12,8.52,5251
2011-12-13,80.0,4829
2011-12-13,76.18,7538
2011-12-14,32.46,5251
2011-12-15,80.0,4829
2011-12-16,115.8,5300
2011-12-16,4.46,5411
2011-12-17,194.41,5912
2011-12-17,56.87,7230
2011-12-18,11.69,4900
2011-12-19,6.74,5912
2011-12-20,284.42,6300
2011-12-20,10.93,4214
2011-12-21,169.25,5912
2011-12-21,6.79,5912
2011-12-22,100.0,4829
2011-12-22,11.89,5815
2011-12-23,6.41,5912
2011-12-27,55.66,5541
2011-12-27,-67.0,5541
2011-12-27,67.0,5541
2011-12-27,120.0,4829
2011-12-27,120.0,4829
2011-12-27,150.08,4814
2011-12-28,221.55,5912
2011-12-28,2.61,5942
2011-12-28,4.83,5411
2011-12-30,105.15,5300
2011-12-31,5.7,5912
2012-01-01,16.16,5812
2012-01-02,9.16,4900
2012-01-03,98.88,5311
2012-01-03,73.27,5311
2012-01-03,71.43,4814
2012-01-03,18.5,5812
2012-01-03,21.25,7542
2012-01-03,1644.81,8062
2012-01-04,178.76,5300
2012-01-04,165.25,5300
2012-01-05,119.9,5311
2012-01-05,100.0,4829
2012-01-06,93.41,5310
2012-01-06,4.56,5411
2012-01-07,86.36,4900
2012-01-07,6.34,5411
2012-01-08,201.42,5311
2012-01-08,5.46,5912
2012-01-10,4.8,5912
2012-01-11,100.7,5411
2012-01-11,212.59,4814
2012-01-12,213.29,5541
2012-01-12,147.75,5541
2012-01-13,112.77,5970
2012-01-14,4.92,5411
2012-01-15,77.95,5970
2012-01-15,18.99,5541
2012-01-15,7.13,5310
2012-01-16,30.97,7832
2012-01-18,71.79,4814
2012-01-18,135.49,5300
2012-01-19,69.68,7230
2012-01-20,127.89,5541
2012-01-21,183.91,5311
2012-01-21,4.95,5912
2012-01-22,230.95,5310
2012-01-22,94.05,4900
2012-01-22,19.27,5812
2012-01-23,97.19,4900
2012-01-23,11.0,5411
2012-01-26,11.48,5499
2012-01-26,3.72,5411
2012-01-27,8.93,5921
2012-01-27,153.71,5541
2012-01-27,108.5,5311
2012-01-27,6.03,5411
2012-01-28,48.22,5541
2012-01-28,99.0,5541
2012-01-28,-99.0,5541
2012-01-28,77.57,4814
2012-01-29,63.61,7230
2012-01-30,80.89,5411
2012-01-31,-94.0,5499
2012-01-31,45.3,5499
2012-01-31,94.0,5499
2012-02-01,101.87,5719
2012-02-01,2.5,5411
2012-02-02,100.91,5310
2012-02-02,4.85,5912
2012-02-03,269.7,6300
2012-02-03,229.21,4814
2012-02-03,3.89,5912
2012-02-04,86.02,7538
2012-02-05,172.33,5411
2012-02-07,104.45,5310
2012-02-08,5.01,5942
2012-02-09,93.31,5300
2012-02-11,149.05,8021
2012-02-12,9.21,5499
2012-02-12,263.2,4814
2012-02-13,5.0,5411
2012-02-14,80.63,4814
2012-02-14,100.0,4829
2012-02-15,4.26,5411
2012-02-16,100.0,4829
2012-02-17,89.12,5311
2012-02-18,5.69,5411
2012-02-18,13.38,5815
2012-02-19,214.73,5411
2012-02-19,120.0,4829
2012-02-20,100.0,4829
2012-02-20,46.13,7230
2012-02-20,5.55,5942
2012-02-22,281.41,6300
2012-02-22,8.77,5541
2012-02-24,91.43,5300
2012-02-24,4.07,5411
2012-02-25,16.64,5912
2012-02-25,7.39,5942
2012-02-26,120.0,4829
2012-02-27,36.93,7832
2012-02-28,-59.0,5541
2012-02-28,59.0,5541
2012-02-28,41.29,5541
2012-02-28,92.08,5311
2012-02-28,94.51,7538
2012-02-28,5.2,5411
2012-03-01,5.7,5942
2012-03-03,96.44,5719
2012-03-04,100.0,4829
2012-03-04,269.28,4814
2012-03-04,48.94,7230
2012-03-06,5.94,5411
2012-03-07,100.0,4829
2012-03-07,6.9,5411
2012-03-07,5.16,5411
2012-03-08,91.0,5541
2012-03-08,40.57,5541
2012-03-08,-91.0,5541
2012-03-08,81.86,7538
2012-03-08,3.98,5411
2012-03-09,167.8,5912
2012-03-09,192.39,5912
2012-03-10,242.37,4814
2012-03-11,63.23,7230
2012-03-12,55.05,5814
2012-03-14,56.47,5499
2012-03-14,79.0,5499
2012-03-14,-79.0,5499
2012-03-14,5.41,5942
2012-03-14,69.59,5814
2012-03-15,8.93,5499
2012-03-15,164.99,5300
2012-03-15,3.87,5942
2012-03-16,79.21,7538
2012-03-17,177.72,6300
2012-03-17,103.9,4900
2012-03-18,10.24,5921
2012-03-18,120.0,4829
2012-03-18,81.12,7538
2012-03-18,7.05,5411
2012-03-19,60.0,4829
2012-03-19,79.87,7538
2012-03-20,129.15,5411
2012-03-20,4.35,5942
2012-03-20,13.36,5815
2012-03-21,9.1,5499
2012-03-21,4.99,5411
2012-03-21,4.2,5942
2012-03-22,120.0,4829
2012-03-22,2.81,5411
2012-03-23,19.98,5812
2012-03-23,3.71,5912
2012-03-24,161.15,5300
2012-03-24,155.26,5300
2012-03-24,7.63,5912
2012-03-25,15.71,5411
2012-03-25,63.6,7230
2012-03-25,5.21,5411
2012-03-25,66.93,5814
2012-03-27,4.95,5411
2012-03-28,59.76,5912
2012-03-29,102.09,5411
2012-03-30,4.09,5411
2012-04-01,111.65,5211
2012-04-02,164.94,5300
2012-04-03,144.54,5311
2012-04-04,120.0,4829
2012-04-04,4.67,5411
2012-04-04,12.56,5815
2012-04-05,5.73,5411
2012-04-06,196.08,5311
2012-04-06,76.03,5411
2012-04-07,199.6,5411
2012-04-07,76.8,5211
2012-04-07,5.24,5411
2012-04-09,94.54,4814
2012-04-09,6.12,5942
2012-04-09,14.48,5411
2012-04-09,65.34,5311
2012-04-10,5.86,5921
2012-04-11,51.28,5499
2012-04-11,-96.0,5499
2012-04-11,96.0,5499
2012-04-11,3.4,5912
2012-04-12,11.47,5541
2012-04-12,171.67,5541
2012-04-12,161.28,5411
2012-04-12,159.86,5411
2012-04-12,5.86,5912
2012-04-13,55.0,5541
2012-04-13,-55.0,5541
2012-04-13,24.94,5541
2012-04-14,5.33,5912
2012-04-15,79.71,5311
2012-04-16,34.93,5311
2012-04-16,131.33,5311
2012-04-17,80.0,4829
2012-04-18,255.33,5311
2012-04-18,202.23,4814
2012-04-19,6.11,5411
2012-04-20,157.48,5311
2012-04-20,6.3,5411
2012-04-20,13.74,7542
2012-04-21,5.99,5942
2012-04-22,14.02,4900
2012-04-23,120.0,4829
2012-04-24,88.64,5311
2012-04-25,5.87,5411
2012-04-26,20.65,5812
2012-04-27,0.93,5311
2012-04-27,25.64,4121
2012-04-28,69.0,5499
2012-04-28,-69.0,5499
2012-04-28,50.0,5499
2012-04-29,5.25,5912
2012-04-29,13.57,5815
2012-04-30,3.75,5912
2012-05-01,627.32,4511
2012-05-01,18.87,5812
2012-05-01,442.0,3389
2012-05-01,102.0,3730
2012-05-01,3.93,5912
2012-05-02,104.18,5719
2012-05-04,61.04,5812
2012-05-05,-102.0,3730
2012-05-05,301.77,3730
2012-05-05,225.24,3389
2012-05-05,-442.0,3389
2012-05-06,92.9,5912
2012-05-06,14.6,5812
2012-05-07,100.79,5300
2012-05-09,133.04,5300
2012-05-09,30.19,5300
2012-05-09,20.9,5411
2012-05-09,4.98,5912
2012-05-10,80.54,5912
2012-05-11,6.65,5411
2012-05-12,4.62,5942
2012-05-13,91.44,5970
2012-05-13,4.91,5942
2012-05-13,0.76,5411
2012-05-14,68.02,7538
2012-05-15,-58.0,5541
2012-05-15,58.0,5541
2012-05-15,44.3,5541
2012-05-15,166.02,5311
2012-05-15,102.2,5942
2012-05-15,146.12,5311
2012-05-15,5.47,5411
2012-05-15,5.29,5411
2012-05-16,69.18,5300
2012-05-16,6.52,5912
2012-05-17,70.17,7230
2012-05-18,67.09,5211
2012-05-18,6.38,5912
2012-05-19,72.75,7538
2012-05-19,60.93,5300
2012-05-21,24.06,5300
2012-05-21,6.06,5912
2012-05-22,9.34,7230
2012-05-23,5.95,5411
2012-05-23,4.57,5912
2012-05-24,5.23,5912
2012-05-25,90.11,4900
2012-05-25,3.36,5912
2012-05-26,5.31,5912
2012-05-26,4.95,5912
2012-05-26,299.86,1711
2012-05-27,4.76,5912
2012-05-28,95.63,5719
2012-05-28,80.0,4829
2012-05-29,166.75,5912
2012-05-29,84.23,5300
2012-05-30,8.7,5499
2012-05-30,2.99,5411
2012-05-31,93.23,5211
2012-05-31,4.85,5942
2012-06-01,6.02,5942
2012-06-03,151.98,5411
2012-06-03,114.77,4814
2012-06-03,5.26,5411
2012-06-03,47.28,5251
2012-06-04,111.41,5411
2012-06-04,5.59,5310
2012-06-05,60.0,4829
2012-06-06,17.33,5812
2012-06-07,95.85,5970
2012-06-08,31.9,5541
2012-06-08,68.0,5541
2012-06-08,-68.0,5541
2012-06-08,5.67,5411
2012-06-10,286.61,4814
2012-06-10,0.85,5651
2012-06-11,148.94,5300
2012-06-11,74.33,7538
2012-06-11,5.8,5942
2012-06-12,41.93,5310
2012-06-12,5.67,5411
2012-06-14,6.98,5411
2012-06-15,3.97,5912
2012-06-16,5.09,5942
2012-06-17,1.01,5310
2012-06-18,71.91,5310
2012-06-18,6.34,5912
2012-06-19,100.0,4829
2012-06-21,5.64,5942
2012-06-21,47.5,5310
2012-06-22,302.0,3509
2012-06-25,16.95,5541
2012-06-25,4.85,5942
2012-06-25,-302.0,3509
2012-06-25,251.28,3509
2012-06-26,19.87,5812
2012-06-26,88.78,5814
2012-06-26,59.97,5814
2012-06-28,93.81,4814
2012-06-29,18.8,5411
2012-06-29,59.62,7538
2012-07-01,19.57,4214
2012-07-01,78.72,7538
2012-07-02,108.45,5311
2012-07-02,53.72,7230
2012-07-02,6.5,5942
2012-07-02,4.8,5912
2012-07-03,9.37,5499
2012-07-04,13.94,5812
2012-07-05,6.75,5912
2012-07-05,9.35,5211
2012-07-06,15.93,5812
2012-07-07,31.36,5499
2012-07-07,-57.0,5499
2012-07-07,57.0,5499
2012-07-07,10.06,5541
2012-07-07,141.98,5300
2012-07-07,15.49,5411
2012-07-07,19.66,5310
2012-07-07,6.75,5411
2012-07-07,5.06,5411
2012-07-08,132.0,3771
2012-07-08,2.62,5912
2012-07-08,63.87,5812
2012-07-08,54.64,5814
2012-07-12,7.18,5411
2012-07-12,5.3,5912
2012-07-12,271.15,3771
2012-07-12,-132.0,3771
2012-07-13,120.0,4829
2012-07-13,7.12,5912
2012-07-14,28.36,5541
2012-07-14,98.0,5541
2012-07-14,-98.0,5541
2012-07-15,7.1,5942
2012-07-17,80.0,4829
2012-07-17,6.16,5411
2012-07-17,10.01,5815
2012-07-18,150.08,5541
2012-07-18,5.1,5411
2012-07-19,43.96,5499
2012-07-19,-53.0,5499
2012-07-19,53.0,5499
2012-07-19,16.92,5411
2012-07-19,86.31,5912
2012-07-19,4.08,5411
2012-07-19,5.65,5411
2012-07-20,80.55,4814
2012-07-21,16.76,5814
2012-07-21,85.95,4900
2012-07-23,6.02,5411
2012-07-23,0.84,5311
2012-07-24,4.94,5912
2012-07-25,15.66,5541
2012-07-25,6.16,4900
2012-07-25,6.49,5411
2012-07-26,75.78,4814
2012-07-26,73.3,7538
2012-07-27,100.0,4829
2012-07-28,3.75,5912
2012-07-29,92.31,5311
2012-07-29,6.82,5912
2012-07-30,6.49,5942
2012-08-02,4.59,5942
2012-08-03,5.25,5912
2012-08-04,5.35,5912
2012-08-05,76.19,4814
2012-08-07,7.77,5499
2012-08-07,101.66,5912
2012-08-07,12.59,4900
2012-08-07,5.41,5411
2012-08-07,6.3,5912
2012-08-09,100.03,5942
2012-08-09,8.07,5311
2012-08-10,87.91,4900
2012-08-10,5.81,5942
2012-08-10,15.63,7542
2012-08-11,148.23,5411
2012-08-11,100.0,4829
2012-08-11,3.04,5942
2012-08-12,153.22,5300
2012-08-12,107.72,5300
2012-08-12,90.9,4900
2012-08-12,70.82,7538
2012-08-12,7.02,5411
2012-08-12,9.64,4900
2012-08-14,10.11,5499
2012-08-15,110.73,5311
2012-08-16,2.89,5912
2012-08-16,17.23,7230
2012-08-18,49.89,5812
2012-08-19,137.68,5300
2012-08-19,5.33,5912
2012-08-19,46.76,7832
2012-08-20,92.45,4900
2012-08-20,119.89,5311
2012-08-20,273.28,4814
2012-08-21,17.43,5411
2012-08-21,100.0,4829
2012-08-22,100.0,4829
2012-08-22,5.07,5411
2012-08-22,31.27,7832
2012-08-23,5.14,5942
2012-08-24,42.87,5499
2012-08-24,-89.0,5499
2012-08-24,89.0,5499
2012-08-24,86.0,5541
2012-08-24,-86.0,5541
2012-08-24,42.82,5541
2012-08-24,5.63,5942
2012-08-25,246.54,8021
2012-08-25,5.58,5912
2012-08-26,103.48,5311
2012-08-27,106.39,5211
2012-08-27,5.11,5411
2012-08-28,60.0,4829
2012-08-28,71.99,7538
2012-08-29,6.68,5912
2012-08-30,12.17,5541
2012-08-31,8.45,5541
2012-09-01,187.37,5311
2012-09-01,166.87,5311
2012-09-01,4.98,5411
2012-09-02,112.98,5411
2012-09-03,91.81,5411
2012-09-03,5.56,5411
2012-09-03,9.71,7230
2012-09-05,197.55,5912
2012-09-05,6.23,5411
2012-09-06,148.5,5311
2012-09-06,15.06,5815
2012-09-07,83.21,7538
2012-09-07,5.1,5411
2012-09-07,31.91,7832
2012-09-08,156.1,5541
2012-09-08,4.17,5942
2012-09-09,282.96,4814
2012-09-10,98.9,4814
2012-09-10,9.81,5921
2012-09-11,81.88,7538
2012-09-12,14.66,5812
2012-09-12,16.42,5812
2012-09-12,47.9,5251
2012-09-12,5.61,5912
2012-09-13,109.28,5211
2012-09-13,6.07,5912
2012-09-13,0.43,5310
2012-09-14,165.35,5411
2012-09-14,2.18,5411
2012-09-15,9.49,5541
2012-09-15,95.41,5311
2012-09-16,56.38,7230
2012-09-18,154.72,5912
2012-09-18,182.64,4814
2012-09-18,5.48,5411
2012-09-19,67.0,5499
2012-09-19,44.74,5499
2012-09-19,-67.0,5499
2012-09-19,104.25,5300
2012-09-19,4.55,5942
2012-09-20,4.6,5411
2012-09-22,11.26,5921
2012-09-22,5.19,5912
2012-09-23,6.87,5411
2012-09-24,6.8,5912
2012-09-25,85.72,4900
2012-09-27,284.14,6300
2012-09-27,3.43,5942
2012-09-28,6.73,5942
2012-09-29,6.69,5411
2012-10-01,18.14,4214
2012-10-02,8.54,5921
2012-10-02,100.15,5311
2012-10-02,92.23,5912
2012-10-03,209.8,4814
2012-10-03,4.08,5411
2012-10-06,-59.0,5541
2012-10-06,47.22,5541
2012-10-06,59.0,5541
2012-10-06,117.38,5411
2012-10-07,92.57,4814
2012-10-08,26.0,5300
2012-10-09,77.3,7538
2012-10-09,18.8,4784
2012-10-10,7.2,5541
2012-10-10,11.22,5411
2012-10-11,214.9,6300
2012-10-11,66.38,4900
2012-10-11,16.65,5411
2012-10-11,84.06,7538
2012-10-12,10.16,5921
2012-10-12,765.76,3174
2012-10-13,7.5,5912
2012-10-14,45.26,7230
2012-10-14,12.94,5311
2012-10-16,4.99,5499
2012-10-16,113.21,5912
2012-10-16,95.13,7538
2012-10-16,5.42,5411
2012-10-17,8.58,5541
2012-10-17,105.62,5719
2012-10-17,4.63,5942
2012-10-18,6.61,5942
2012-10-19,120.0,4829
2012-10-19,4.88,5912
2012-10-19,6.2,5912
2012-10-20,100.0,4829
2012-10-20,6.25,5912
2012-10-21,100.0,4829
2012-10-22,215.0,3771
2012-10-23,5.85,5912
2012-10-23,6.42,5912
2012-10-24,21.77,5814
2012-10-24,60.0,4829
2012-10-24,199.24,3771
2012-10-24,12.63,5815
2012-10-24,-215.0,3771
2012-10-26,6.64,5411
2012-10-27,194.52,5311
2012-10-27,208.69,5411
2012-10-27,62.16,7230
2012-10-27,7.47,5411
2012-10-28,5.74,5912
2012-10-28,21.37,7832
2012-10-28,60.26,5812
2012-10-30,93.88,4900
2012-10-30,100.0,4829
2012-11-01,-75.0,5499
2012-11-01,75.0,5499
2012-11-01,42.66,5499
2012-11-01,321.12,4814
2012-11-01,3.46,5411
2012-11-02,94.56,4900
2012-11-02,6.78,5411
2012-11-02,5.15,5411
2012-11-03,71.33,7538
2012-11-03,76.43,7538
2012-11-03,17.36,4784
2012-11-04,163.66,5310
2012-11-04,145.82,5311
2012-11-04,5.51,5411
2012-11-06,10.23,5921
2012-11-06,41.75,7832
2012-11-08,6.19,5411
2012-11-09,4.15,5411
2012-11-09,5.02,5942
2012-11-10,162.91,5300
2012-11-10,5.75,5411
2012-11-11,-50.0,5499
2012-11-11,50.0,5499
2012-11-11,40.88,5499
2012-11-12,5.35,5912
2012-11-12,5.36,5912
2012-11-13,0.9,5912
2012-11-14,6.17,5499
2012-11-14,0.99,5651
2012-11-15,100.0,4829
2012-11-15,16.77,7542
2012-11-15,4.16,5912
2012-11-15,61.06,5812
2012-11-16,5.16,5942
2012-11-17,23.6,5812
2012-11-17,5.62,5912
2012-11-18,84.14,4900
2012-11-19,80.0,5499
2012-11-19,-80.0,5499
2012-11-19,42.81,5499
2012-11-19,120.95,5211
2012-11-19,143.07,8049
2012-11-20,406.0,3684
2012-11-22,12.64,5814
2012-11-22,246.9,4814
2012-11-23,100.0,4829
2012-11-23,6.69,5912
2012-11-24,264.38,4814
2012-11-26,21.76,5411
2012-11-26,208.75,3684
2012-11-26,-406.0,3684
2012-11-28,116.1,5211
2012-11-28,5.99,5912
2012-11-29,6.57,5411
2012-11-30,78.41,5300
2012-11-30,1674.16,8062
2012-12-01,29.52,4814
2012-12-01,8.71,5921
2012-12-01,115.57,5300
2012-12-03,31.58,7832
2012-12-04,67.43,5812
2012-12-05,15.89,5812
2012-12-06,6.18,5942
2012-12-06,6.31,5912
2012-12-07,161.09,5541
2012-12-07,71.77,5300
2012-12-07,5.07,5912
2012-12-07,5.02,5942
2012-12-08,3.53,5300
2012-12-09,269.86,6300
2012-12-09,40.0,4829
2012-12-09,130.0,4722
2012-12-10,80.0,4829
2012-12-10,5.74,5411
2012-12-11,112.27,4814
2012-12-12,16.42,5411
2012-12-12,120.0,4829
2012-12-13,5.03,5912
2012-12-14,16.6,5541
2012-12-15,-130.0,4722
2012-12-15,323.71,4722
2012-12-16,19.18,9402
2012-12-18,12.61,5541
2012-12-18,16.84,5411
2012-12-18,5.35,5411
2012-12-19,8.56,5541
2012-12-19,6.56,5411
2012-12-20,80.0,4829
2012-12-20,5.67,5411
2012-12-21,65.23,7538
2012-12-21,5.95,5912
2012-12-22,4.86,5411
2012-12-23,80.0,4829
2012-12-24,6.98,5912
2012-12-25,20.06,5812
2012-12-26,80.38,7538
2012-12-27,17.05,9402
2012-12-27,4.59,5912
2012-12-29,10.19,5541
2012-12-29,2.61,5411
2012-12-30,89.03,7538
2012-12-30,100.0,4829
2012-12-30,7.99,5912
2012-12-31,102.08,4900
2013-01-01,92.0,5499
2013-01-01,31.36,5499
2013-01-01,-92.0,5499
2013-01-01,149.12,5541
2013-01-01,12.98,5541
2013-01-02,113.0,5310
2013-01-03,9.0,5541
2013-01-04,3.61,5411
2013-01-05,4.95,5942
2013-01-07,5.37,5541
2013-01-09,-74.0,5541
2013-01-09,74.0,5541
2013-01-09,55.42,5541
2013-01-09,4.94,5411
2013-01-09,0.77,5310
2013-01-12,83.31,7538
