date,amount,mcc
2012-07-01,14.71,5541
2012-07-01,27.46,5411
2012-07-02,8.54,5812
2012-07-02,40.70,5300
2012-07-02,16.56,5411
2012-07-02,80.00,5499
2012-07-02,-80.00,5499
2012-07-02,37.88,5499
2012-07-02,12.70,7832
2012-07-03,3.35,5541
2012-07-04,2.42,5814
2012-07-04,13.74,5812
2012-07-04,74.62,5499
2012-07-04,-73.00,5499
2012-07-04,73.00,5499
2012-07-05,97.68,5311
2012-07-05,75.00,5499
2012-07-05,-75.00,5499
2012-07-05,72.81,5499
2012-07-05,83.09,5541
2012-07-05,97.00,5541
2012-07-05,-97.00,5541
2012-07-06,11.67,5541
2012-07-06,12.21,4814
2012-07-06,14.63,5541
2012-07-06,21.16,5541
2012-07-07,13.84,5541
2012-07-07,18.36,5411
2012-07-07,15.45,5411
2012-07-07,126.29,5300
2012-07-08,12.97,4814
2012-07-08,9.46,5411
2012-07-08,18.28,5921
2012-07-08,116.56,7230
2012-07-08,15.27,5411
2012-07-09,7.54,7210
2012-07-09,53.00,5814
2012-07-10,6.97,5541
2012-07-10,17.35,5814
2012-07-11,32.83,5300
2012-07-11,18.19,5812
2012-07-11,18.67,5411
2012-07-12,43.72,5912
2012-07-12,6.48,5812
2012-07-12,79.12,7538
2012-07-13,43.96,5812
2012-07-13,-54.00,5541
2012-07-13,54.00,5541
2012-07-13,57.27,5541
2012-07-14,27.79,5812
2012-07-15,16.45,5814
2012-07-15,3.51,5541
2012-07-16,727.88,3058
2012-07-16,22.56,5411
2012-07-16,9.16,5310
2012-07-16,8.43,5912
2012-07-17,13.63,5411
2012-07-18,6.58,5499
2012-07-18,13.98,5411
2012-07-18,-62.00,5499
2012-07-18,62.00,5499
2012-07-18,74.31,5499
2012-07-19,293.00,3393
2012-07-19,13.28,5541
2012-07-19,262.00,3504
2012-07-21,14.38,5814
2012-07-21,15.09,5411
2012-07-21,19.00,5411
2012-07-21,30.92,5812
2012-07-22,1191.67,3260
2012-07-22,17.95,5812
2012-07-22,15.27,5812
2012-07-22,15.82,5411
2012-07-22,22.71,5541
2012-07-22,31.16,5814
2012-07-23,13.70,5812
2012-07-23,19.59,5812
2012-07-23,318.27,3504
2012-07-23,-262.00,3504
2012-07-23,72.99,5499
2012-07-23,-97.00,5499
2012-07-23,97.00,5499
2012-07-23,302.55,3393
2012-07-23,-293.00,3393
2012-07-24,131.63,5311
2012-07-24,15.46,5812
2012-07-24,13.58,5541
2012-07-24,16.77,5921
2012-07-24,86.00,5499
2012-07-24,18.25,5499
2012-07-24,-86.00,5499
2012-07-24,85.16,5541
2012-07-24,64.00,5541
2012-07-24,-64.00,5541
2012-07-25,16.54,5814
2012-07-25,51.78,5251
2012-07-26,158.44,4900
2012-07-27,8.24,5814
2012-07-27,200.06,8011
2012-07-28,15.63,5812
2012-07-28,17.20,5921
2012-07-28,208.00,3390
2012-07-29,10.29,5541
2012-07-29,17.80,5812
2012-07-29,20.74,5411
2012-07-29,16.86,5541
2012-07-29,64.00,5541
2012-07-29,65.00,5541
2012-07-29,-64.00,5541
2012-07-30,16.46,5812
2012-07-30,227.74,3390
2012-07-30,-208.00,3390
2012-07-31,15.67,5541
2012-08-01,7.17,5921
2012-08-01,13.88,5812
2012-08-01,13.51,4814
2012-08-01,12.91,5411
2012-08-02,6.29,5541
2012-08-02,14.72,5411
2012-08-03,13.18,5411
2012-08-03,15.20,5411
2012-08-03,120.28,5300
2012-08-04,16.04,5812
2012-08-04,63.77,7230
2012-08-05,40.26,4814
2012-08-05,17.43,5411
2012-08-05,16.35,5411
2012-08-05,79.56,7230
2012-08-05,54.82,5719
2012-08-05,11.16,7832
2012-08-06,33.50,5211
2012-08-06,14.17,5541
2012-08-06,122.75,5411
2012-08-07,17.38,5814
2012-08-08,4.32,5921
2012-08-08,15.70,5814
2012-08-08,62.54,5211
2012-08-09,199.63,4900
2012-08-09,12.57,5812
2012-08-09,89.48,5912
2012-08-09,19.99,5921
2012-08-09,-65.00,5499
2012-08-09,77.01,5499
2012-08-09,65.00,5499
2012-08-10,360.01,7801
2012-08-10,18.19,5541
2012-08-11,45.26,5300
2012-08-12,46.54,5211
2012-08-12,14.11,5411
2012-08-13,12.68,5815
2012-08-14,92.00,5499
2012-08-14,65.28,5499
2012-08-14,-92.00,5499
2012-08-15,56.24,8099
2012-08-15,16.41,5814
2012-08-15,-84.00,5499
2012-08-15,84.00,5499
2012-08-15,66.34,5499
2012-08-16,115.00,5311
2012-08-16,19.04,5814
2012-08-16,99.26,8043
2012-08-16,114.46,5311
2012-08-16,19.05,5541
2012-08-17,47.50,5411
2012-08-17,52.46,4814
2012-08-17,10.21,5912
2012-08-17,14.14,5815
2012-08-18,14.79,5411
2012-08-19,7.98,5411
2012-08-20,5.59,5921
2012-08-20,84.19,7538
2012-08-20,17.12,5541
2012-08-21,12.45,5812
2012-08-21,14.32,5411
2012-08-21,62.71,7538
2012-08-21,96.76,5912
2012-08-21,17.00,5541
2012-08-21,148.11,4900
2012-08-22,17.40,5812
2012-08-22,85.32,7538
2012-08-22,16.02,5411
2012-08-23,100.00,4829
2012-08-23,18.77,5411
2012-08-24,9.31,5814
2012-08-24,18.63,5411
2012-08-25,4.17,5499
2012-08-25,15.59,5812
2012-08-25,10.20,5411
2012-08-25,20.73,5411
2012-08-26,146.98,5311
2012-08-26,19.72,5411
2012-08-26,11.54,5541
2012-08-27,13.38,5812
2012-08-27,10.04,5921
2012-08-28,13.92,5300
2012-08-28,14.24,5411
2012-08-28,12.12,5541
2012-08-28,-90.00,5499
2012-08-28,90.00,5499
2012-08-28,64.18,5499
2012-08-29,5.25,5541
2012-08-29,111.73,5411
2012-08-30,107.29,5912
2012-08-30,59.22,5499
2012-08-30,-69.00,5499
2012-08-30,69.00,5499
2012-08-31,5.80,5499
2012-08-31,11.25,5411
2012-08-31,19.18,5541
2012-09-01,13.25,5812
2012-09-01,-60.00,5499
2012-09-01,74.62,5499
2012-09-01,60.00,5499
2012-09-02,53.44,5251
2012-09-02,15.85,5541
2012-09-02,38.04,5814
2012-09-03,21.83,5541
2012-09-03,4.09,5310
2012-09-03,41.78,5814
2012-09-04,11.15,5814
2012-09-04,18.98,5411
2012-09-05,7.37,5921
2012-09-05,146.49,4900
2012-09-05,41.64,7538
2012-09-05,14.98,5921
2012-09-06,14.96,5411
2012-09-06,9.13,5541
2012-09-06,19.35,5411
2012-09-07,9.32,5812
2012-09-09,17.80,5541
2012-09-10,17.75,5411
2012-09-11,9.22,7210
2012-09-12,-75.00,5499
2012-09-12,75.00,5499
2012-09-12,26.75,5499
2012-09-13,94.84,7538
2012-09-13,39.57,5812
2012-09-14,5.68,5921
2012-09-14,18.43,5411
2012-09-15,13.95,5411
2012-09-16,9.62,5411
2012-09-16,18.32,5411
2012-09-16,36.76,5812
2012-09-17,14.63,5921
2012-09-18,52.40,5912
2012-09-18,157.47,5411
2012-09-18,17.97,5411
2012-09-19,14.48,5411
2012-09-19,209.52,8041
2012-09-19,139.60,5300
2012-09-20,7.45,5921
2012-09-20,9.87,5812
2012-09-20,61.74,7538
2012-09-21,5.96,5499
2012-09-21,9.57,5411
2012-09-21,16.18,5411
2012-09-22,18.15,5411
2012-09-22,218.64,8043
2012-09-22,74.02,4814
2012-09-23,6.92,5921
2012-09-23,12.90,5814
2012-09-23,112.12,8021
2012-09-23,15.44,5411
2012-09-23,64.84,5499
2012-09-23,-76.00,5499
2012-09-23,76.00,5499
2012-09-25,39.54,5311
2012-09-25,88.00,5499
2012-09-25,-88.00,5499
2012-09-25,63.50,5499
2012-09-26,15.31,5812
2012-09-26,84.63,5499
2012-09-26,70.00,5499
2012-09-26,-70.00,5499
2012-09-27,3.18,5499
2012-09-27,137.65,5661
2012-09-27,11.69,5921
2012-09-27,15.99,5411
2012-09-28,4.40,5311
2012-09-28,66.81,7538
2012-09-28,128.63,8043
2012-09-28,50.65,5812
2012-09-28,50.00,5499
2012-09-28,66.76,5499
2012-09-28,-50.00,5499
2012-09-29,5.88,5499
2012-09-29,12.24,5411
2012-09-29,21.05,5411
2012-09-30,12.95,5814
2012-09-30,52.39,5300
2012-09-30,18.91,5411
2012-10-01,14.80,5921
2012-10-02,5.33,5921
2012-10-02,11.17,5541
2012-10-02,19.94,5411
2012-10-03,14.02,5411
2012-10-03,13.33,5812
2012-10-03,9.82,5921
2012-10-03,13.44,5311
2012-10-04,14.05,5541
2012-10-05,15.91,5411
2012-10-05,6.57,7210
2012-10-05,15.59,5921
2012-10-06,7.26,5499
2012-10-06,19.28,5411
2012-10-07,5.67,5541
2012-10-07,6.65,5311
2012-10-07,16.42,5921
2012-10-08,90.47,7538
2012-10-08,67.00,5499
2012-10-08,-67.00,5499
2012-10-08,87.04,5499
2012-10-09,14.74,5814
2012-10-09,8.57,7210
2012-10-09,16.83,5541
2012-10-10,21.87,5812
2012-10-10,76.67,7538
2012-10-10,12.59,5921
2012-10-11,5.16,5921
2012-10-11,13.60,5411
2012-10-12,60.78,5311
2012-10-12,104.42,5411
2012-10-12,16.72,5921
2012-10-13,131.52,5655
2012-10-13,11.79,5921
2012-10-14,11.30,5541
2012-10-14,12.78,5815
2012-10-14,10.98,7832
2012-10-15,54.65,4899
2012-10-15,98.10,4900
2012-10-15,16.43,7832
2012-10-16,28.57,4814
2012-10-16,66.51,5541
2012-10-16,82.00,5541
2012-10-16,-82.00,5541
2012-10-17,8.32,5541
2012-10-18,13.52,5541
2012-10-18,7.05,5541
2012-10-18,17.90,5411
2012-10-18,23.59,5812
2012-10-18,-85.00,5541
2012-10-18,72.91,5541
2012-10-18,85.00,5541
2012-10-20,5.64,5921
2012-10-21,45.36,8099
2012-10-21,18.55,5812
2012-10-21,19.69,5921
2012-10-22,16.52,5411
2012-10-24,14.01,5541
2012-10-24,18.27,5921
2012-10-25,43.59,5310
2012-10-25,6.69,5541
2012-10-25,7.47,5812
2012-10-26,16.40,5411
2012-10-26,120.75,4112
2012-10-27,54.78,5311
2012-10-27,9.77,5541
2012-10-27,147.60,5300
2012-10-27,18.24,5411
2012-10-27,84.00,5541
2012-10-27,85.23,5541
2012-10-27,-84.00,5541
2012-10-28,594.74,8062
2012-10-28,14.13,5812
2012-10-29,15.25,5812
2012-10-29,15.38,5411
2012-10-30,6.09,5541
2012-10-30,11.20,5411
2012-10-31,69.62,5193
2012-10-31,16.80,5411
2012-11-01,14.54,5411
2012-11-01,-54.00,5541
2012-11-01,54.00,5541
2012-11-01,65.97,5541
2012-11-02,17.44,5814
2012-11-02,19.12,5541
2012-11-03,305.59,7801
2012-11-03,10.87,5812
2012-11-03,122.62,8043
2012-11-03,16.96,5541
2012-11-03,99.61,7230
2012-11-04,13.01,4814
2012-11-04,89.09,5499
2012-11-04,-73.00,5499
2012-11-04,73.00,5499
2012-11-05,15.47,5541
2012-11-05,35.51,5251
2012-11-05,20.16,5411
2012-11-06,193.00,3509
2012-11-06,17.22,5812
2012-11-06,12.12,5812
2012-11-06,17.04,5411
2012-11-06,-70.00,5541
2012-11-06,70.00,5541
2012-11-06,66.62,5541
2012-11-07,15.61,5541
2012-11-07,18.59,5411
2012-11-07,43.46,4814
2012-11-08,94.26,4131
2012-11-08,16.33,5812
2012-11-08,5.43,5921
2012-11-08,36.78,5812
2012-11-08,24.34,5812
2012-11-09,12.94,5812
2012-11-09,15.77,5921
2012-11-10,120.00,4829
2012-11-10,12.45,4814
2012-11-10,12.24,5541
2012-11-10,-193.00,3509
2012-11-10,325.12,3509
2012-11-10,135.00,3509
2012-11-11,14.11,5541
2012-11-11,14.91,5812
2012-11-11,19.25,5541
2012-11-11,70.91,5499
2012-11-11,66.00,5499
2012-11-11,-66.00,5499
2012-11-12,213.79,7801
2012-11-12,13.55,5812
2012-11-12,9.37,5814
2012-11-12,96.27,7538
2012-11-12,19.38,5541
2012-11-12,443.35,3509
2012-11-12,-135.00,3509
2012-11-13,43.70,5211
2012-11-13,14.54,5411
2012-11-13,111.96,5300
2012-11-13,12.92,5411
2012-11-14,14.51,5311
2012-11-14,16.56,5541
2012-11-14,90.00,5499
2012-11-14,73.43,5499
2012-11-14,-90.00,5499
2012-11-15,124.17,5311
2012-11-15,16.84,5411
2012-11-15,66.58,8021
2012-11-15,95.16,7230
2012-11-16,13.68,5541
2012-11-17,53.08,5541
2012-11-17,11.69,5541
2012-11-17,17.30,5812
2012-11-17,22.28,5411
2012-11-17,45.45,5814
2012-11-18,13.57,4814
2012-11-18,51.17,4899
2012-11-18,73.08,7538
2012-11-18,16.00,5411
2012-11-18,38.15,5814
2012-11-20,82.41,4900
2012-11-20,129.64,5912
2012-11-20,109.13,5300
2012-11-20,100.75,5300
2012-11-20,47.93,5541
2012-11-20,-63.00,5541
2012-11-20,63.00,5541
2012-11-21,354.01,6300
2012-11-21,17.28,5411
2012-11-22,13.46,5912
2012-11-22,10.20,5814
2012-11-22,131.52,5541
2012-11-22,15.35,5411
2012-11-23,58.31,5300
2012-11-23,13.81,5541
2012-11-23,18.87,5921
2012-11-24,123.84,5655
2012-11-24,4.82,5411
2012-11-24,162.19,4900
2012-11-24,13.79,5411
2012-11-25,17.54,5411
2012-11-25,16.21,5411
2012-11-26,9.93,5411
2012-11-26,21.47,5411
2012-11-27,71.62,5211
2012-11-27,13.93,5812
2012-11-27,12.86,5541
2012-11-28,9.38,4814
2012-11-28,15.98,5411
2012-11-30,6.37,5921
2012-11-30,190.45,4900
2012-11-30,123.10,5541
2012-11-30,13.07,5411
2012-11-30,38.45,5812
2012-12-01,9.35,5411
2012-12-01,17.56,5411
2012-12-01,13.73,5541
2012-12-02,16.31,5541
2012-12-02,11.84,7832
2012-12-03,19.37,5921
2012-12-03,27.61,5812
2012-12-04,16.85,5411
2012-12-05,14.92,5411
2012-12-05,19.19,5411
2012-12-05,35.67,5814
2012-12-06,17.41,5411
2012-12-07,14.22,5541
2012-12-08,21.24,5921
2012-12-08,-55.00,5541
2012-12-08,76.93,5541
2012-12-08,55.00,5541
2012-12-09,17.97,5411
2012-12-10,8.89,5411
2012-12-10,17.06,5411
2012-12-10,-93.00,5541
2012-12-10,93.00,5541
2012-12-10,36.81,5541
2012-12-11,138.90,5310
2012-12-11,18.62,5411
2012-12-11,178.45,4900
2012-12-12,16.17,5411
2012-12-12,39.36,5499
2012-12-12,-82.00,5499
2012-12-12,82.00,5499
2012-12-13,12.88,5814
2012-12-15,14.05,5812
2012-12-15,15.69,5541
2012-12-15,94.45,7230
2012-12-15,44.54,5814
2012-12-16,13.89,5310
2012-12-16,46.33,5211
2012-12-16,16.68,5411
2012-12-16,79.44,7230
2012-12-17,19.34,5812
2012-12-17,6.47,5311
2012-12-17,17.53,5411
2012-12-17,20.20,5411
2012-12-18,5.12,5921
2012-12-19,14.62,5921
2012-12-19,50.81,5812
2012-12-20,13.28,5814
2012-12-20,13.56,5814
2012-12-20,15.27,5411
2012-12-20,-95.00,5541
2012-12-20,65.20,5541
2012-12-20,95.00,5541
2012-12-21,11.20,5541
2012-12-21,52.36,4899
2012-12-21,169.12,4900
2012-12-21,27.14,5411
2012-12-22,11.86,5812
2012-12-22,17.40,5921
2012-12-22,37.64,5812
2012-12-23,19.53,5411
2012-12-24,13.39,5812
2012-12-24,150.64,4900
2012-12-24,6.50,5541
2012-12-25,15.93,5541
2012-12-25,16.15,5411
2012-12-25,11.01,5541
2012-12-25,38.02,5812
2012-12-26,894.19,8062
2012-12-26,66.48,5541
2012-12-26,99.00,5541
2012-12-26,-99.00,5541
2012-12-26,-76.00,5499
2012-12-26,76.00,5499
2012-12-26,96.50,5499
2012-12-26,17.35,5192
2012-12-27,13.86,5541
2012-12-27,12.54,5541
2012-12-28,16.04,5541
2012-12-28,52.00,5499
2012-12-28,-52.00,5499
2012-12-28,72.67,5499
2012-12-29,6.00,5541
2012-12-29,16.03,5812
2012-12-29,114.38,8043
2012-12-30,21.13,5921
2012-12-30,11.12,5411
2012-12-31,17.25,5812
2012-12-31,169.03,5411
2012-12-31,16.83,5541
2013-01-01,31.98,5719
2013-01-01,13.07,5812
2013-01-01,6.14,5411
2013-01-01,151.13,5300
2013-01-01,16.35,5921
2013-01-01,64.83,4814
2013-01-02,16.22,5812
2013-01-02,17.53,5411
2013-01-02,356.00,3509
2013-01-02,12.69,5541
2013-01-02,-62.00,5499
2013-01-02,62.00,5499
2013-01-02,75.77,5499
2013-01-03,9.10,5812
2013-01-03,17.29,5541
2013-01-04,13.09,5814
2013-01-04,15.94,5411
2013-01-04,44.32,5812
2013-01-05,1146.34,3132
2013-01-05,13.46,5411
2013-01-05,63.00,5499
2013-01-05,71.37,5499
2013-01-05,-63.00,5499
2013-01-06,376.54,3509
2013-01-06,-356.00,3509
2013-01-06,26.68,5812
2013-01-06,-63.00,5541
2013-01-06,63.00,5541
2013-01-06,85.97,5541
2013-01-07,15.38,5812
2013-01-07,18.13,5541
2013-01-07,93.42,7538
2013-01-08,59.15,5193
2013-01-09,21.72,5411
2013-01-10,22.02,5411
2013-01-10,46.94,5812
2013-01-11,10.54,5814
2013-01-11,45.37,4814
2013-01-11,45.61,5211
2013-01-13,13.69,5812
2013-01-13,15.77,4814
2013-01-13,64.08,7538
2013-01-14,17.18,5812
2013-01-14,12.68,5977
2013-01-14,17.05,5541
2013-01-15,297.38,7802
2013-01-15,6.16,5541
2013-01-15,14.19,5541
2013-01-16,186.82,5300
2013-01-16,14.01,7832
2013-01-17,14.12,5411
2013-01-17,14.32,5411
2013-01-19,13.20,5814
2013-01-19,21.98,5541
2013-01-19,42.14,5812
2013-01-20,159.92,5310
2013-01-20,19.88,5541
2013-01-21,12.75,5812
2013-01-21,19.65,5411
2013-01-22,12.65,5411
2013-01-22,7.62,7210
2013-01-23,54.74,5193
2013-01-23,17.55,5541
2013-01-23,21.84,5921
2013-01-23,12.95,5310
2013-01-23,46.08,5814
2013-01-24,32.18,5251
2013-01-24,116.60,5912
2013-01-24,71.91,5541
2013-01-24,-72.00,5541
2013-01-24,72.00,5541
2013-01-25,61.91,5211
2013-01-25,13.90,5812
2013-01-26,106.17,5912
2013-01-26,138.08,5300
2013-01-27,91.68,7538
2013-01-27,90.92,5311
2013-01-28,18.23,5411
2013-01-28,9.37,5541
2013-01-29,16.11,5411
2013-01-29,44.82,4899
2013-01-29,19.44,5411
2013-01-29,12.49,5921
2013-01-30,20.51,5411
2013-01-30,6.42,5411
2013-01-30,48.05,5300
2013-01-31,12.90,5812
2013-02-01,15.62,5814
2013-02-01,70.80,5912
2013-02-02,14.26,5814
2013-02-03,12.70,5812
2013-02-03,14.40,5411
2013-02-03,20.61,5411
2013-02-03,44.84,5970
2013-02-04,13.59,5814
2013-02-05,967.26,8111
2013-02-05,137.07,4900
2013-02-05,11.05,5541
2013-02-06,13.11,5912
2013-02-06,16.23,5411
2013-02-07,14.65,5814
2013-02-07,14.54,5815
2013-02-08,34.13,5211
2013-02-08,12.39,5812
2013-02-08,-88.00,5541
2013-02-08,73.25,5541
2013-02-08,88.00,5541
2013-02-09,16.03,5411
2013-02-09,-94.00,5499
2013-02-09,94.00,5499
2013-02-09,74.07,5499
2013-02-10,10.78,5814
2013-02-10,15.64,5812
2013-02-10,1023.97,4511
2013-02-10,39.20,5814
2013-02-10,77.00,5499
2013-02-10,71.15,5499
2013-02-10,-77.00,5499
2013-02-11,14.04,5411
2013-02-11,111.08,8043
2013-02-11,20.11,4814
2013-02-11,72.14,5499
2013-02-11,-69.00,5499
2013-02-11,69.00,5499
2013-02-12,116.86,5300
2013-02-12,16.59,5921
2013-02-13,55.47,5300
2013-02-13,11.57,7832
2013-02-14,5.59,5921
2013-02-14,10.77,5812
2013-02-14,16.47,5812
2013-02-14,24.74,5411
2013-02-14,133.89,4900
2013-02-15,16.08,5812
2013-02-15,15.12,5541
2013-02-15,71.57,5541
2013-02-15,58.00,5541
2013-02-15,-58.00,5541
2013-02-16,39.78,5193
2013-02-16,170.07,8021
2013-02-16,4.86,5411
2013-02-16,23.81,5411
2013-02-16,179.00,3684
2013-02-16,480.00,4722
2013-02-17,12.43,5310
2013-02-17,16.56,5541
2013-02-17,37.04,5812
2013-02-18,15.28,5812
2013-02-18,61.23,4899
2013-02-18,15.49,5541
2013-02-18,16.43,5815
2013-02-19,13.77,5814
2013-02-19,48.49,4814
2013-02-20,-179.00,3684
2013-02-20,312.86,3684
2013-02-20,-480.00,4722
2013-02-20,299.73,4722
2013-02-20,41.70,5812
2013-02-21,16.22,5541
2013-02-21,19.22,5921
2013-02-22,5.57,5411
2013-02-22,57.04,4814
2013-02-22,57.01,5300
2013-02-23,13.22,5814
2013-02-23,15.47,5411
2013-02-23,43.18,5812
2013-02-24,12.36,5814
2013-02-24,1043.65,8111
2013-02-24,57.83,5541
2013-02-24,-81.00,5541
2013-02-24,81.00,5541
2013-02-25,14.16,5411
2013-02-25,15.78,5541
2013-02-25,-56.00,5499
2013-02-25,56.00,5499
2013-02-25,75.02,5499
2013-02-26,12.10,5411
2013-02-26,14.51,5815
2013-02-27,17.57,5541
2013-02-27,87.00,7230
2013-02-27,14.98,7832
2013-02-28,6.93,5541
2013-02-28,17.24,5812
2013-02-28,107.94,7230
2013-03-01,150.21,4900
2013-03-01,10.92,5411
2013-03-02,5.89,5499
2013-03-02,27.84,5251
2013-03-03,120.00,4829
2013-03-03,138.72,8043
2013-03-03,14.52,5812
2013-03-03,7.69,5541
2013-03-03,38.83,5812
2013-03-04,14.62,5411
2013-03-04,112.00,7011
2013-03-04,15.60,5411
2013-03-05,14.12,5814
2013-03-05,164.18,7996
2013-03-05,16.93,5411
2013-03-06,11.04,5411
2013-03-06,-112.00,7011
2013-03-06,329.93,7011
2013-03-06,15.33,7832
2013-03-07,51.96,5300
2013-03-07,3.86,5499
2013-03-07,13.07,5411
2013-03-07,9.48,5541
2013-03-09,3.57,5499
2013-03-09,5.43,5311
2013-03-10,59.76,5300
2013-03-10,15.10,5812
2013-03-11,120.00,4829
2013-03-11,15.64,5814
2013-03-11,16.39,5411
2013-03-12,16.71,5541
2013-03-13,129.84,4900
2013-03-13,-86.00,5541
2013-03-13,86.00,5541
2013-03-13,89.26,5541
2013-03-13,8.63,7832
2013-03-14,14.36,5812
2013-03-14,15.28,5411
2013-03-14,13.61,5300
2013-03-15,14.65,5812
2013-03-15,11.19,5814
2013-03-15,106.50,5411
2013-03-16,12.72,5814
2013-03-16,22.13,5921
2013-03-17,247.53,4900
2013-03-17,16.37,5814
2013-03-17,4.24,5311
2013-03-17,64.74,5300
2013-03-17,61.34,7538
2013-03-17,14.90,5251
2013-03-18,269.26,7802
2013-03-18,66.47,4814
2013-03-18,215.49,8099
2013-03-18,101.07,5411
2013-03-19,10.95,5814
2013-03-19,23.06,5921
2013-03-19,15.06,5921
2013-03-19,40.78,5812
2013-03-20,19.77,5541
2013-03-21,6.68,5499
2013-03-21,8.69,5921
2013-03-22,5.28,5541
2013-03-22,19.73,5912
2013-03-22,45.25,5211
2013-03-23,53.08,5310
2013-03-23,235.77,4900
2013-03-23,20.11,5411
2013-03-23,56.00,5541
2013-03-23,76.27,5541
2013-03-23,12.96,5912
2013-03-23,-56.00,5541
2013-03-24,13.51,5411
2013-03-24,43.10,5812
2013-03-24,37.19,5812
2013-03-24,16.11,5815
2013-03-25,13.08,5541
2013-03-26,14.65,5814
2013-03-26,8.00,7210
2013-03-26,16.32,5921
2013-03-27,19.99,5921
2013-03-28,126.33,5912
2013-03-28,17.65,5921
2013-03-29,11.58,5814
2013-03-29,19.65,5921
2013-03-30,13.58,5300
2013-03-30,12.72,5411
2013-03-30,85.06,5541
2013-03-30,66.00,5541
2013-03-30,-66.00,5541
2013-03-30,-98.00,5499
2013-03-30,98.00,5499
2013-03-30,63.05,5499
2013-03-31,9.42,5812
2013-03-31,177.10,4900
2013-03-31,78.00,5499
2013-03-31,-78.00,5499
2013-03-31,79.31,5499
2013-04-01,208.04,8099
2013-04-02,13.15,5921
2013-04-03,13.71,5812
2013-04-03,18.66,5541
2013-04-03,23.54,5921
2013-04-04,14.59,5411
2013-04-04,405.00,3359
2013-04-04,343.00,7011
2013-04-04,45.87,5814
2013-04-05,10.70,5812
2013-04-05,19.14,5921
2013-04-05,14.80,5812
2013-04-06,5.45,5311
2013-04-06,21.15,5921
2013-04-06,40.66,5812
2013-04-07,14.74,5812
2013-04-07,46.03,5812
2013-04-08,-343.00,7011
2013-04-08,363.58,7011
2013-04-08,9.69,5814
2013-04-08,1186.96,3174
2013-04-08,305.66,3359
2013-04-08,-405.00,3359
2013-04-09,14.74,5541
2013-04-09,18.69,5411
2013-04-10,22.36,5411
2013-04-11,36.16,5814
2013-04-12,10.84,5411
2013-04-13,13.29,5541
2013-04-13,83.93,5541
2013-04-13,-87.00,5541
2013-04-13,87.00,5541
2013-04-14,5.39,5541
2013-04-14,15.50,5411
2013-04-14,109.25,5541
2013-04-15,13.31,5814
2013-04-15,73.25,7538
2013-04-15,13.49,5815
2013-04-16,13.75,5411
2013-04-16,17.22,5411
2013-04-17,125.17,5411
2013-04-18,6.26,5541
2013-04-18,122.76,5661
2013-04-18,14.24,5541
2013-04-18,20.02,5921
2013-04-19,46.76,5411
2013-04-19,5.61,5541
2013-04-19,11.46,5912
2013-04-19,49.79,4814
2013-04-19,22.85,5921
2013-04-19,16.76,5300
2013-04-20,15.56,5541
2013-04-20,13.83,5411
2013-04-21,12.96,5812
2013-04-21,14.81,5411
2013-04-21,67.34,4814
2013-04-21,29.42,5812
2013-04-22,62.98,5411
2013-04-22,14.86,5912
2013-04-22,14.87,5411
2013-04-22,14.10,5921
2013-04-23,19.80,5411
2013-04-24,50.78,5311
2013-04-24,86.74,7538
2013-04-24,11.42,5411
2013-04-24,16.25,5411
2013-04-25,13.49,5812
2013-04-25,9.71,5541
2013-04-25,60.10,4814
2013-04-26,3.05,5541
2013-04-27,12.97,5814
2013-04-27,95.60,5300
2013-04-28,10.44,5812
2013-04-28,54.25,4814
2013-04-29,5.30,5921
2013-04-29,13.33,5812
2013-04-29,16.23,5411
2013-04-29,5.79,7210
2013-04-29,18.98,5411
2013-04-29,36.27,5812
2013-04-30,493.00,3722
2013-04-30,11.90,5912
2013-04-30,67.56,7538
2013-04-30,16.64,5411
2013-05-01,16.37,5411
2013-05-01,76.56,7538
2013-05-01,23.82,5411
2013-05-01,46.74,5814
2013-05-01,64.87,5541
2013-05-01,-93.00,5541
2013-05-01,-493.00,3722
2013-05-01,381.13,3722
2013-05-01,93.00,5541
2013-05-02,16.65,5411
2013-05-02,10.98,5411
2013-05-02,17.35,5921
2013-05-03,223.41,8021
2013-05-03,16.93,5411
2013-05-03,20.72,5814
2013-05-04,76.56,7538
2013-05-04,51.88,5499
2013-05-04,79.00,5499
2013-05-04,-79.00,5499
2013-05-04,12.90,5310
2013-05-04,10.67,5815
2013-05-05,16.43,5812
2013-05-05,13.84,5812
2013-05-05,47.71,5211
2013-05-05,85.00,5499
2013-05-05,-85.00,5499
2013-05-05,68.04,5499
2013-05-06,343.09,7995
2013-05-06,3.78,5921
2013-05-06,115.50,5912
2013-05-06,12.59,5541
2013-05-07,150.85,4900
2013-05-07,41.26,5814
2013-05-08,132.26,4900
2013-05-08,17.43,5411
2013-05-09,14.29,5812
2013-05-10,20.75,5411
2013-05-11,19.16,5411
2013-05-11,16.85,5812
2013-05-11,14.57,4814
2013-05-11,42.07,5812
2013-05-12,6.23,5411
2013-05-12,20.19,5921
2013-05-12,22.49,5812
2013-05-12,14.80,5815
2013-05-13,15.38,5812
2013-05-13,17.14,5411
2013-05-14,9.72,5541
2013-05-14,15.30,5912
2013-05-14,100.00,5499
2013-05-14,45.81,5499
2013-05-14,-100.00,5499
2013-05-15,5.67,5499
2013-05-15,21.89,5411
2013-05-15,41.37,5812
2013-05-15,35.03,5541
2013-05-15,-80.00,5541
